"i";"lambda1";"lambda2";"lambda3";"mu1";"mu2";"mu3";"q12";"q13";"q21";"q23";"q31";"q32";"p"
17;0,0940112937392743;0,464168203494941;0,115460975506475;0,280232760230435;0,00492600100019508;0,0178431959041803;0,522056565521684;0,511512222073278;3,92617715641359;0,372098938002614;0,0636603577026376;0,538099651056224;-376,042931906797
18;0,0415069172053862;0,868886846035556;0,126267686241951;0,345362908284958;0,187399472469673;0,00676929109698758;0,263357756736414;0,867951429071863;4,83051594786423;2,70933243094977;0,0701178232605277;1,08187649210501;-379,079433662306
19;0,0331738404900529;0,982909980780518;0,11057772773572;0,291221166033469;0,281679880578592;0,0185535424525819;0,15451242545935;1,95854704744462;9,3142214086159;0,406680259776198;0,0314661933397762;0,892321975144447;-378,214968512011
20;0,073755772143541;1,10779176236402;0,0792108416073365;0,214618781321821;0,107858970237018;0,0388471750639364;0,254158215511485;1,72756513954281;8,69810978635119;0,117608443972938;0,181289752066167;0,716269004031137;-377,084774619669
21;0,0865938776353204;0,933087858173068;0,1016568747631;0,13226661616914;0,789739362840154;0,0245899714698594;0,155023775757153;1,70227682376104;7,22793752098723;1,2147927209338;0,182908052779127;0,815135772693477;-376,975714916527
22;0,0515777568494475;0,687661163890812;0,11765480206326;0,0490516320528302;0,647186822495549;0,046743777544484;0,363727090004376;1,0757220491943;3,83128378116048;1,88164565968371;0,377465665989713;0,539564101436196;-373,789375064394
23;0,0658185467578449;0,492669883270063;0,135288960053612;0,0510503464646523;0,135839518894291;0,089701335460182;0,385478225288745;1,25449793402906;3,53992317661531;0,90371460911626;0,64459094071573;0,132007060010871;-374,233785684037
24;0,00663229621821545;0,584496913594011;0,152672871063466;0,0126279386119856;0,267182478522212;0,0393128113923107;0,301709698298158;0,840838823251995;3,4523842488545;0,533128032554078;0,499894315012327;0,297760181860145;-374,348889538889
25;0,0225794621874884;0,292235540852909;0,138766252419626;0,0425248057662938;0,10099347713096;0,0148441861471307;0,267154745692936;1,62035284137085;2,2272959236602;1,86386353532427;0,706031578827005;0,22874508070013;-371,90466921558
26;0,000614108451951039;0,25326104843217;0,0986557690472128;0,0312408953379149;0,195638317175493;0,0124380729828737;0,330198968872138;1,49673804783631;1,11399954400311;1,28689961484926;0,556171487421521;0,511144996140832;-368,991786887015
27;0,0648452512396466;0,156429043344498;0,0960671304107888;0,00580178763894203;0,0349147869131449;0,0183368679757188;0,0824644494158183;1,43243832781691;1,15926919242001;3,04483601402858;0,492641461675735;0,755167516615156;-367,436984629482
28;0,0254921241707633;0,0971002747919629;0,106000363066201;0,0203733095903876;0,00367621402371485;0,0216634938099918;0,082919638373016;1,20982967839114;0,234508168273829;3,45417691114394;0,547179748528409;0,462849575802355;-367,423413832713
29;0,0227103303524332;0,271990923772459;0,09141143005767;0,0825025145843008;0,103662075420932;0,0219982252013164;0,458238151776097;0,9485587091909;0,225826090513231;3,76212849091216;0,657517346010938;0,604463884221747;-369,346543359473
30;0,0198693861059751;0,424487932610793;0,0789771294017496;0,0784026301806645;0,0599757935632282;0,00930816144734129;0,440344443497838;0,79575362124003;0,386024163088451;5,05855444574555;0,466021129397408;0,51978465202656;-369,34212027607
31;0,071744178777073;0,20880963034992;0,0730085024001793;0,0386860538470509;0,0100252547753105;0,00237100794041044;0,12881128768693;0,70022481941307;0,0769732738388855;2,19639459095854;0,482470859375286;0,58217416451057;-366,668592754664
32;0,096932863089599;0,14383546338736;0,0630290085218455;0,0272725308414079;0,143885197594719;0,000642383334854892;0,255649674667544;0,924398257536471;0,334420790145797;4,69973110862161;0,912333578656124;0,751013929453806;-369,947027881175
33;0,102362442806345;0,27027296310209;0,0342144071935309;0,000874743061711517;0,201356453061177;0,0184418243859217;0,968760887678827;0,33198114958006;0,278018851206875;5,10393238753653;0,846413371003122;0,874052992231082;-370,034327237233
34;0,132067114878853;0,147050588400625;0,054065469050197;0,0133715215442588;0,0552766203037993;0,0560606456814769;1,31398162647386;0,272453394852613;0,247222460832309;4,38257062965735;0,986919529744984;0,0760821971820671;-369,256567371879
35;0,165451226969233;0,0428186687140164;0,0406166382965504;0,024887781643717;0,022532445444572;0,0234503724540255;1,70980471355181;0,232235784030531;0,902193861682326;3,18999178780963;0,765888154672304;0,0250972866349365;-368,844996258958
36;0,211162572710809;0,0414953413180109;0,0718433144967;0,0456927392184307;0,377832480701593;0,0229958438390803;1,1713115115483;1,461785766963;0,176661001313636;2,76926224522274;2,02648448431712;0,0134410378979538;-373,326377636214
37;0,239180585709088;0,0454879421264087;0,0610944338872891;0,0306416607603947;0,434556400718377;0,0285981941482881;1,26909844850468;1,82014764150777;0,123546705722912;5,08290989675207;1,4697206731572;0,228055443681793;-372,133274885814
38;0,249980661654041;0,0426379230664938;0,064066026327584;0,0174746102418873;0,285140057180582;0,0416276748214294;1,49310850051934;2,44872320405333;4,14314397429713;1,75499983228126;1,03193665165947;0,606780654724884;-372,568403922453
39;0,251459743521439;0,0166458106479518;0,0419971085565125;0,0250304358187838;0,222201632837795;0,00740662908447005;1,62105052898067;2,3717789908905;4,03902750099901;2,8009997557975;0,853816784852842;0,881806610133613;-372,130862830229
40;0,25304374937335;0,0916330986372292;0,0254713094688769;0,0144847672079317;0,0677401637408839;0,0159664043546969;1,20255963845403;2,69656853917048;2,35475959036289;2,69497139534575;0,714690414468596;0,749408074415131;-372,832513034583
41;0,206348601515779;0,145317568320303;0,0425884282338113;0,0762499836469965;0,0626486616848766;0,0295873721341866;0,47586690079467;2,74167107987967;2,58380470511345;2,53820099588314;1,18996198066634;0,640878872615887;-370,554087029663
42;0,130142330075905;0,410741727270441;0,045352474946892;0,00648680373864772;0,373765537782751;0,0550848379138316;0,209635660615495;3,26352053453584;3,20056662059927;0,318740195106231;2,03116076205794;0,269865555873625;-373,467293128336
43;0,121930368358514;0,419179700677032;0,0733658116531771;0,0487191081366979;0,0251471576519948;0,0727402253683268;0,0851106230925897;4,82088175451502;2,1516788162317;0,646300762373553;2,62791174024236;0,366511518777134;-373,042873227317
44;0,0776960375058755;0,434456069777745;0,0776314548065671;0,0525104818873;0,0427500562297967;0,00116578597256484;0,152756285837128;5,72377730171153;3,86785588941298;1,279961705314;2,74580805916007;0,705014825110695;-373,497698398379
45;0,087863517245722;0,199347410072017;0,089715164245598;0,0614366728422648;0,163558367519537;0,0136793371804946;0,26551833238081;4,88170124366864;1,23028315526675;4,33135204958299;3,04123312068546;1,10351591792987;-373,130324595134
46;0,0850539421993131;0,221895527136089;0,0791791565295437;0,0101135815950703;0,154640913543663;0,0247494845904486;0,00084281225105623;4,25792422447198;1,17074600847947;4,58772875601455;1,99907929897331;1,13994247626572;-371,018535011829
47;0,0542896426472285;0,359084608861511;0,0612965903334168;0,0147099453081104;0,0604618859024165;0,00343094819548441;0,356145983703582;3,74044500748515;2,18870963318696;4,10418953123142;1,65319834367229;0,897782600736056;-369,9843078392
48;0,0198915661078212;0,381321452331961;0,0610827289946523;0,0112682020175612;0,0829765622297198;0,00896023185427959;0,375140973492093;3,73599295591954;1,94359497401242;3,36789614499541;2,4085844784214;0,896113382342792;-371,23970166798
49;0,0276858100581521;0,422879581251851;0,0637379507526606;0,00566646278360315;0,045347435396613;0,020158948226972;0,21634955217066;3,96218275827227;1,54716072376001;5,30096661913693;2,39337747893665;1,36989430764215;-371,860988817527
50;0,0283057713561986;0,373032863608251;0,0391385191780555;0,00405417297985243;0,0258803922909104;0,0129107590435894;0,740484236567881;4,08222757033355;0,899068361323336;7,2359895082677;1,96629160565694;1,82157669811814;-372,418567044471
51;0,0439423889595112;0,330669343515679;0,0504405080150768;0,11827374400863;0,0716759552335075;0,0280765555542352;1,03023796381105;3,3934369578249;0,408714695496037;6,45048492164967;2,49538127694719;1,53181875996628;-376,069899731019
52;0,128937106386516;0,308452619689906;0,0429395098999123;0,113263736695427;0,0576318022819973;0,0513821783445669;0,970219970650109;3,0821725435003;0,897413650190478;6,12907686384761;1,69091579732184;1,09498390826941;-374,857637927788
53;0,197326994293617;0,265589234271319;0,0270637458528758;0,0764219413149263;0,0779020540581055;0,0457675516747321;0,0514000407464459;2,68132140918432;0,82753550265558;4,52744178231932;1,19247798517921;0,996940902380148;-371,517634105119
54;0,214809039374894;0,320860427998412;0,0168656304114432;0,0272154242976939;0,300541348315688;0,018934979934264;0,0684311956755133;2,44390282674219;1,47554028732751;3,17975397159818;1,02125589196564;0,797632377353065;-370,74248779686
55;0,178577649499226;0,449100804147357;0,0137886770566668;0,0063495967252343;0,263394798975502;0,0282155419245745;0,70461948631379;1,66396672206639;1,64272505514666;5,74738283877124;0,991097806286379;1,02382901236544;-371,970444194403
56;0,118822585286924;0,575035783983717;0,0325559327850166;0,0585167085431292;0,367433396634774;0,0125028225732572;1,72185366363542;1,58901833823824;2,14873327847194;7,82459985507253;1,5947866689356;0,637852830581178;-373,955143509405
57;0,124964843332813;0,486582365129833;0,0558004896717491;0,0974302223320082;0,166442406581599;0,0151469007195962;1,30489848908944;1,43750766365875;2,40950519120308;8,33392751373005;1,48219162821677;1,39998959385235;-375,954801235571
58;0,0412630049689441;0,442316147804562;0,0675408734178202;0,00695906117143625;0,0180066801760589;0,0143315349047974;1,25067026570658;2,39099183977367;3,31702021458099;7,20582804458767;1,76438013031296;1,03603014380343;-372,413560908576
59;0,0433193676436136;0,412935940703676;0,054364230105226;0,00723375656708156;0,00277539545424556;0,00906580057111667;1,12346532128271;3,64526543074326;0,461580466176172;8,23299425159705;1,28843210380706;0,824790840632983;-373,865370331539
60;0,0698950372442858;0,233510327717699;0,0472987265977621;0,0225536310356142;0,0191799612506409;0,0190452711767887;0,120589376091305;3,52456260647827;0,854508029128163;6,38683680639078;1,28508492452674;1,94330763951929;-371,820884607377
61;0,140064762112553;0,106520119214838;0,0336007176774418;0,0260302402621656;0,0565738583288351;0,0070808428262249;0,102779237814384;2,77458836939355;1,43555567761996;4,27266211656461;2,13424602530745;0,614697934344107;-371,96808141217
62;0,124450756573677;0,31901322788578;0,000270422990287294;0,00996603934869855;0,0130086036655893;0,0227171950453778;0,448741162757733;3,41597375433127;1,68357081735077;0,975630210571881;1,06796404164246;0,652766070231427;-372,240256484883
63;0,147933839697795;0,242925958521465;0,0246104516558074;0,0917565896648703;0,0376876745891495;0,0487944905414017;0,256781610844513;2,69361308849171;3,3321555872029;0,190007754226611;0,82024179562527;0,644308056175646;-372,833224566392
64;0,285441265420579;0,00955711679717892;0,043333932820564;0,0222511612046144;0,362937938139577;0,0157426805339915;0,930138645221438;1,79975451700049;3,91985458596861;6,30385565470267;0,691501241988898;3,13030697909101;-378,865310072319
65;0,292072942336854;0,011887712022216;0,0248128078653236;0,00903344494826238;0,181877359793165;0,0389942643889653;1,56530544815496;2,06369345405136;4,61255249422616;6,37769182047469;0,418123206292167;2,67467927715833;-376,85764057709
66;0,289757028181694;0,0693012685261156;0,0191941997180974;0,00433140375528047;0,26098879031974;0,0270569485006066;0,71723490749131;1,54028525283599;3,25909165304351;11,4674881157727;0,36949076639648;3,31288050521254;-377,894898569815
67;0,261488569619877;0,152398427333558;0,010627976514714;0,00456422640127665;0,231626197204212;0,0388379251740523;0,362281367026625;1,99443807220842;3,47955990335165;6,4088766649671;0,268749911277436;3,19545343696748;-376,376407324932
68;0,223784461738341;0,188991154703088;0,00663085100013021;0,00614271990658074;0,0155805327854326;0,00549804185788417;0,237543245806956;3,16334184943318;6,16145724386166;5,72241899077341;0,131030645440191;3,03837203330951;-374,783497157247
69;0,121780820175999;0,3432402448262;0,0142488029642809;0,0511530020433408;0,0323364571322755;5,49474726639817e-05;0,507657589178195;3,44280354191984;8,10311063347219;7,98867161104047;0,799433147193859;2,20199483845305;-375,650428610272
70;0,146200661948583;0,386019073813654;0,00237389046503825;0,0290148880855994;0,132908447412754;0,0165148831165325;1,00479539312219;3,32237515625541;5,92947553204387;3,35059012931348;0,550093358859661;2,33488300991962;-374,30321763675
71;0,129944021977545;0,483228688041445;0,00843425202684078;0,178073748241189;0,20842646140129;0,0204409321689766;0,41925069288176;3,03154483575768;3,32942692921138;4,75402230488903;0,851569348117613;2,10860050047593;-377,475312477648
72;0,131167450130106;0,509451011325078;0,0505916825752552;0,179209217063514;0,275202575181379;0,00235556511795341;0,0557840355264268;2,99468547501663;3,93654529918822;7,01297658333616;0,813735400508705;2,17739892082728;-376,248507368437
73;0,165449882554117;0,386222972131723;0,0462428863049931;0,101745422285226;0,0984944035163021;0,0407100545362427;0,0353725128859423;2,80832931418781;2,89994251970356;9,34037603449419;1,48016201608579;0,917134254899133;-378,599375077136
74;0,218126065756188;0,515211824533041;0,0442528109341175;0,128640265423969;0,0214088999604749;0,0248952661258512;0,507004151181093;2,79934467131572;4,42154722750595;3,22244479679354;0,650010264116996;0,475106236564873;-376,750144456546
75;0,117186216104922;1,01705275644985;0,0417412500760439;0,276920795263636;0,0794664119512869;0,0281522618243608;0,0609681395384568;3,15395319171105;2,77194668725354;3,11666878521678;1,38733458788672;0,690356401988512;-378,298669103143
76;0,109384659705774;0,974674078229505;0,0492579794697006;0,157172834767627;0,0561969391186908;0,0442560057941701;0,102140531263796;2,3467730748557;2,52030034763966;5,62506219078725;1,42860464724382;1,04488759040227;-377,822487893597
77;0,121688365713677;0,908983633892541;0,0602426630813911;0,194206125789709;0,279627924180545;0,0486935561465486;1,7192081430625;2,38916210265454;7,26740985822688;5,61401940684167;0,60112240393059;0,770846803173432;-381,387198780887
78;0,0890410762813173;0,979526208347042;0,0530702230439562;0,0214511799587369;0,360869421357162;0,0494975481589894;0,679632042378317;2,75090498855208;4,7702669026285;3,98570071904681;1,08679875568008;0,646712126825926;-376,2365219034
79;0,0458363245735944;0,833648594074179;0,0898215083872059;0,154439333997301;0,475004553845415;0,0220443024105214;0,543128607986516;2,97213975854404;4,51682491740513;0,731023759983746;1,56691036480485;0,10412183209395;-379,041064049649
80;0,091770542467292;0,939163405445688;0,0876245161920475;0,0767142159450994;0,491396428487975;0,028148880271672;0,639177723909055;2,74834639118664;3,92867476325768;0,681466478226168;2,17459906701463;0,102558196991605;-378,327585138481
81;0,0298968473835662;0,892802733525678;0,151883002449165;0,122627975540667;0,586590484475066;0,0609062166015534;0,626967392311003;4,00891957657671;2,95489976023791;0,284465501683551;2,13989115489276;0,0608161640109776;-378,66454707373
82;0,0422667779853784;0,443266711977417;0,208062788660433;0,136943974808794;0,555665287186001;0,0661069786184634;1,00368620789383;4,1360895858874;2,77994835710872;0,207411202143498;2,57560828435679;0,178585573890603;-380,400879534265
83;0,030421353648831;0,378222795761365;0,219338860650712;0,16627116706519;0,183095085395884;0,105449119815885;0,276504299117554;4,43120558983126;1,49363566286747;0,313340663797359;2,4795264848736;0,25780253003288;-378,462893180874
84;0,0278036103726176;0,446174425849851;0,195878649821284;0,0892524710987802;0,398298102106349;0,0861930433479743;0,372854211538467;4,47465763997173;3,25821948893154;0,198652534084446;1,92169423401943;0,490575230580121;-377,781628541073
85;0,015890261521348;0,289200920935078;0,208013083057251;0,0124830027278641;0,521917519379501;0,0818966095728471;0,474094577233451;4,30626016751623;1,58700640406262;3,77138712439527;3,71361155357194;0,0569128167447434;-379,754307368209
86;0,0282089909313385;0,129172001382775;0,205383767198769;0,00998749986023121;0,370974137468427;0,0934993221639323;2,78257369790092;7,16578917542554;2,54378807483573;4,48119861437806;5,17302751471025;0,0513989608414055;-380,890185275769
87;0,0369210422593182;0,18619812406738;0,181638800458531;0,0322750249214699;0,0357093981549186;0,0611526293921374;3,69679636687469;6,18981252434629;7,1864992962218;5,9605850113388;5,56390468089467;0,0218629744309051;-382,687264814813
88;0,0241728703993796;0,138630879196223;0,114624255270564;0,0134327637922362;0,0288083008288322;0,00950250023743172;5,04796455978505;5,49638723464482;6,13812840157493;4,43533318746238;3,5228110108139;0,302665225491106;-376,649261850158
89;0,0107022626130142;0,154527139838015;0,0936308324986698;0,01542197288704;0,0275594494162663;0,00773366688788916;1,96677528048573;5,25259140322303;6,36065428604784;4,08906844233062;2,91272791658023;0,996724262623869;-374,806499147453
90;0,117105905024582;0,0726158929693049;0,0496425416844748;0,0113404030723862;0,0332606277073749;0,00856962408343524;1,88397024068038;5,5063292639353;5,53143040186249;4,24586807669349;2,55058721845725;0,731173748226482;-374,772394967627
91;0,138355717303047;0,150118944365365;0,050354204620396;0,0167228622391215;0,0599253517918701;0,0117073003851066;1,76815403444779;5,83143758784949;3,92930637388024;0,0463156865604813;3,26150208379417;0,103100822175259;-371,771282668145
92;0,106656101469655;0,213557969354756;0,0429990090597776;0,0292549724820546;0,0336281249092655;0,0120940559143938;1,05530654039197;5,56257468395488;2,38598287615172;0,685561951485231;2,45096589116624;0,0130118184246877;-371,337031584505
93;0,127029154452553;0,127318502896425;0,0572497954345364;0,0925886109451909;0,0279866735853649;0,0120597552197631;2,15498757911012;3,47792364125753;4,06371150140108;1,42330673659654;2,14797351952212;0,0663155177901756;-372,201072151644
94;0,163975269648735;0,0224870616687107;0,0976213067691219;0,118898210314996;0,00301670733331326;0,0400058894613043;1,46690730929132;3,58639686597001;3,40851198170015;1,25995457422396;1,5803492815768;0,163354191947234;-372,103487241758
95;0,178447015306722;0,0473240145800661;0,111167816003584;0,0969620205520815;0,0247864924133618;0,0338874360396331;1,2198283739132;5,16037612838983;3,19372649689202;1,25722263919144;3,88490499409195;0,0951622706637552;-375,508616611073
96;0,085779539767429;0,264859902909172;0,0888997714517919;0,105366715467723;0,089885475707944;0,0325104721075269;1,45424607170979;8,27271046935313;3,84287028822118;0,505661118353387;3,77396121205136;0,411667853965667;-375,781998507418
97;0,0937114302691214;0,264531153749671;0,08184545497032;0,0409536485358683;0,0898328254101114;0,0285190517864039;1,77928907921294;6,61051686485885;4,5296234609886;3,89005909351259;4,95226186877919;0,990931685357602;-377,663795985783
98;0,0499392601892734;0,359320915085206;0,085106180661176;0,0854860559273154;0,125352933227405;0,00344715657100083;2,82802651953452;6,30377861646118;4,78611319096755;6,57680532648346;5,00595843403153;0,674766997723427;-378,283796052685
99;0,0563174661512253;0,468625665605345;0,0535064624684864;0,14805355235514;0,00278989688893566;0,0150403012201668;2,58105377425632;5,13082296626848;0,0899257869409109;13,0801700389714;5,45021771966528;1,64924155074695;-380,343904556139
100;0,0593238341960576;0,415456297558307;0,0583102261280384;0,0785174648032059;0,110981848790944;0,0103597969992328;1,62866201871506;8,06882729292909;0,0692675107452258;9,00609337646678;5,62354569893836;1,0855092034506;-377,452889310664
