"i";"lambda1";"lambda2";"lambda3";"mu1";"mu2";"mu3";"q12";"q13";"q21";"q23";"q31";"q32";"p"
12;0,0846796485552419;0,329399633132433;0,084892955200908;0,260328484951912;0,12220837439382;0,00337696677609263;0,146928577935331;2,52912629531586;0,25472711150096;0,164990768010017;1,34577890075093;0,0469764078427397;-371,177217223354
13;0,0327427991399997;0,368977417031421;0,121519431885385;0,260448142422854;0,225656189169597;0,00530139549181402;0,0846322967369922;2,64889512322737;0,0468526304721362;0,27277010993792;1,30607202760255;0,0669443959953138;-372,502328869171
14;0,020932721271057;0,385776221736488;0,0370664510955276;0,299460974841112;0,179940586190281;0,000269441973535117;0,0361661757985453;2,06770391365597;0,0653764981742;0,239988393052693;0,916955428667615;0,0707203995675933;-371,533826108424
15;0,186769481936091;0,332597696463665;0,0286582744963937;0,262577925823414;0,206438265048694;0,00366727412015501;0,0652183748023349;1,03139888127029;0,0882833006416625;0,276052708028925;0,381371878982194;0,0684177051462814;-372,216085028858
16;0,174467276258222;0,438604238637659;0,0514862857552163;0,302628239163241;0,340313669937018;0,0163429481489919;0,0713678306188721;0,860931281318015;0,0653888282478527;0,305444235314378;0,445262414840294;0,070023896099871;-373,080210572307
17;0,174194936523482;0,452833216459903;0,0587400680676522;0,30345978555246;0,294964914056288;0,0314478394821516;0,0289317384967764;0,644065477877122;0,0460334022413606;0,252123858729159;0,468996385950238;0,0390062168405851;-371,227042115629
18;0,050817167686697;0,552937180905474;0,0551497369967878;0,28044111211456;0,356613332564217;0,0272590032395301;0,113494002047477;0,728063179077684;0,0771512176301514;0,337584722696168;0,451341698730832;0,0798429785684231;-371,305825170509
19;0,0122140574155422;0,569855727185992;0,0496597187366536;0,402020746003143;0,316858806318126;0,0196768974260239;0,0719750358227477;0,752668771863313;0,091429700066933;0,305970653063451;0,328027873472696;0,0795413366827058;-373,248355388822
20;0,0250380045339045;0,486839686616666;0,0580077013653497;0,101424187954388;0,332821563812923;0,00362883770798005;0,00928934499707331;0,54652488426423;0,0423215510701094;0,420581488695694;0,318109501699978;0,117056413205346;-368,809192282744
21;0,0216181343008725;0,512416347538728;0,0771960371202785;0,275591735285612;0,261665201143062;0,0238034715417302;0,00364021367832596;0,521759199557607;0,13542224494803;0,36676405169289;0,372002764044408;0,0901444894719707;-370,58458549217
22;0,00876483014892572;0,570870838740537;0,0475127860232844;0,298566439826472;0,280727087827374;0,0312848026469874;0,0664619919826543;0,510493194249513;0,265306553716497;0,298803498878923;0,297105857268842;0,0983814435928796;-371,980405007282
23;0,0336075441351947;0,566157213739913;0,0685939598959052;0,277464390194027;0,271318306964105;0,0418989552223643;0,0636297724830597;0,396878159039732;0,164428712470963;0,372609252301546;0,17956574013358;0,100457932151059;-372,475506560699
24;0,00667680252275328;0,452661744756404;0,0991383523491913;0,108880313112796;0,306324940129268;0,0569387277897443;0,078395828418608;0,406243909843787;0,195390639252292;0,155202637413858;0,26768903482862;0,0117636964690477;-370,040867497366
25;0,0217133388632076;0,536088405478395;0,078953069637527;0,0995401841972389;0,234674904313904;0,0264783433760227;0,0899211942081952;0,285357231356565;0,175311796213629;0,329761859552943;0,242039861628052;0,067742350661998;-370,601608899831
26;0,0741832240251556;0,289179980790321;0,132631324626638;0,126960103072157;0,0998250295839159;0,0423629157315379;0,0506137279220506;0,31688379037393;0,00069845509993267;0,675519266371748;0,237355974711578;0,122367310266964;-370,729852709373
27;0,0617632826048961;0,315363228196305;0,126243559915161;0,0406635726766875;0,527391367111564;0,0172307577288472;0,120375902493332;0,326014146925222;0,389953414023367;1,07552411732087;0,17237261721696;0,233989747949517;-370,323397906425
28;0,0112715584466861;0,441140794193921;0,12005175595521;9,76707729629396e-05;0,523268045926568;0,00812438304890149;0,119241393121679;0,337726736312544;0,617477489504419;2,26689122749105;0,180003986622141;0,382339934353254;-369,561787024592
29;0,0394024682291403;0,11780780648319;0,108878445526722;0,000983474778457772;0,0740618820631216;0,00183427158989545;0,124674730453583;0,219928259708382;0,420903753806695;1,66016967645864;0,117166821140961;0,450862148348503;-366,022970148439
30;0,0327035359931959;0,141207934691844;0,0913406208297942;0,0036880841164425;0,0468921132139022;0,00161196239405573;0,0196070299585239;0,541047334490684;1,03999109258114;1,31250502783557;0,102272616031421;0,539269223534615;-366,43250849305
31;0,0110727384414159;0,175770713069333;0,1151792494827;0,000306340690302707;0,199571910560961;0,00205517286048737;0,176522208575052;0,383881869098668;1,60732974727907;4,49960870212811;0,128947098139826;0,592493687718294;-369,045628567878
32;0,0182802735491837;0,113413008710476;0,12837914331796;0,0123536371493408;0,472755742646385;0,00873136581187014;0,244115014908697;0,956924909064476;3,02214489751163;3,70384667703386;0,22993585481769;0,702875169758753;-372,286097674916
33;0,0191987028571702;0,152276338546214;0,111005567864969;0,0485781130824619;0,291254359790763;0,0125715728907165;0,185438721401829;1,34822352048903;5,35706219260774;2,69758118124933;0,00630393212837143;1,0936707260062;-374,42183213943
34;0,0578231048016145;0,247734064215304;0,0944570499254917;0,0442499498563347;0,105951218385317;0,0362388429149155;0,385970061089129;1,18231782342005;6,88889901711904;3,08570364341452;0,239888012843442;0,981599998182729;-375,968281897743
35;0,082190461030432;0,231107755186362;0,107015234940782;0,0296483675864628;0,301454299080142;0,00323368412263554;1,24898409328286;0,925493417533766;3,08386083791834;2,55661783409609;0,347674152040834;0,456100504333894;-373,262608275056
36;0,00881257407747333;0,268458347077212;0,10270523548149;0,0163359945850999;0,524059348459053;0,00228779361620616;1,85884778323948;0,511383899863151;9,21119144632074;4,04346116733803;0,139389414790861;0,505154068609127;-376,986669478997
37;0,0628125540639849;0,00926396771267752;0,10648193162648;0,0189785937161791;0,0616162901348837;0,024586837776176;1,81063688824459;0,0192721135031001;1,72897564746105;3,61141245944166;0,7838176207873;0,037519972745971;-370,973017371637
38;0,103130024403134;0,0341562811589664;0,102003055059484;0,0271594237893095;0,0300395273114274;0,00335172725175207;3,80752930577574;0,298173244055446;2,03611748815964;2,39088294449646;0,928924193437282;0,126292860802646;-373,712452454359
39;0,135469599213485;0,0652464229412745;0,0543554125530476;0,0169346901678617;0,0619723155227834;0,0114773363630727;1,35680255693847;0,679428951320746;0,917560496410105;3,37605111653692;0,842698939185344;0,474276805202176;-370,45430602893
40;0,167789123165927;0,120437220407323;0,0332538204038491;0,0240744149050877;0,0492086644835491;0,0226079974913224;1,28831127878248;0,35077775600778;0,317029942599428;4,57572496331804;0,88474398378393;0,276231960989966;-370,093887178639
41;0,167647239490254;0,150685312239078;0,0292986318733416;0,0320994870577333;0,0274857031713013;0,0165229000878825;1,1839622812437;0,146687437459624;0,312877878304677;5,63772272859854;0,505102582856013;1,54953158550581;-372,817541413178
42;0,208172283106409;0,167154838401391;0,0504228771989567;0,237019428377247;0,0213968631774731;0,00606907925328314;1,12757026651022;0,00890525061558099;0,57890497917979;7,97472038302219;0,555426031153549;1,72500615531168;-376,714750385689
43;0,24795858048182;0,11340474193831;0,0851771085527881;0,183822115379806;0,070580579421886;0,0599701799712302;1,3805782672793;0,288224842217713;0,428523169454515;5,85979222273121;0,859002509794689;1,18747754125808;-378,056794279128
44;0,257737302457549;0,0565118567158965;0,0719930744196887;0,0682534611258748;0,157522756658008;0,0692116040745019;1,65983143814228;0,0496436779754881;0,467171106293977;10,4258672979278;0,673688370363884;1,1123694506714;-377,770929929739
45;0,265218310458573;0,0235701815957845;0,0861354309077823;0,0429709845250912;0,252068624983204;0,0417941973022239;1,4894139515243;0,738767525998043;2,36644316277133;4,83689817541461;0,355762260666837;0,500560973775789;-377,53571716863
46;0,191434722905805;0,158751167598007;0,0821294802013718;0,0315723757819832;0,0989247633251753;0,0397588736829984;0,531986153104417;0,709032995581454;1,02901791587591;2,94729220566005;0,370919875802792;0,237102240104368;-373,272466960957
47;0,146442810795746;0,0039473111060128;0,0941801854172691;0,0493467191164706;0,0501520922929389;0,0443090763370422;0,463472421364583;0,749864301623826;2,64472737447007;4,68463822902018;0,695931612198923;0,39516368592209;-375,762486291244
48;0,0960819900180992;0,302217262021097;0,0956745364772209;0,0816573056164283;0,172436879349632;0,0339480271253181;0,815212666358435;1,66850316734418;2,20810526380433;4,44626264487936;1,31817064601603;0,98911088260043;-376,192205244294
49;0,0435845595123295;0,314384817554447;0,121983996709091;0,0459377880262566;0,0312914540969808;0,11252581341731;1,14280588965216;1,57650072432431;1,51169873662235;3,75624997706156;1,44393544027394;0,676387927832943;-376,344563064762
50;0,03670556274991;0,520897909657004;0,118296948946134;0,0965050785181363;0,0219046505801655;0,0870937550090451;0,788940478386197;2,97520500878927;2,41804058622061;3,84077372751185;1,69281657333612;0,684602728991243;-378,073148685365
51;0,0650777777732984;0,149184073949594;0,11419156779646;0,0603234561060314;0,0402813772528119;0,0435623655458799;1,29048483761589;3,21625200352911;2,14001839200767;2,58332300466595;1,4645423707587;0,565573048345806;-373,870225148427
52;0,0128308154969656;0,336619419671678;0,0560390645838284;0,0607242031123055;0,017354705956624;0,00558129194382896;1,40704467037802;2,84938864573134;1,94342318773145;3,16979380198236;1,69089566698283;0,87654843514934;-374,095926361164
53;0,0457543283940699;0,222796352592718;0,0589180119823004;0,0120943035534986;0,0725236522624465;0,000260224357200367;0,290778476328903;2,83838577200146;1,16011493266914;2,85319230225603;1,06137913637734;0,797777473784347;-370,890531229567
54;0,114998541702379;0,117327666000095;0,0567556977606931;0,00419503420698674;0,0313790016000997;0,00611069736414226;0,108194607501404;1,64451226652537;1,44393015547022;3,3149349172015;0,605932290032525;0,868404368569484;-369,082432520984
55;0,143486058748938;0,0601328799759472;0,0389193628834528;0,00848187691479148;0,104917042404139;0,00353422899014383;0,0275929973155931;1,83212756912938;3,95752592070765;3,53923973594102;0,518820319687094;1,15160079915869;-371,555356610406
56;0,179303187007736;0,0719776158970094;0,0509643574861427;0,11445150304586;0,0152998037290224;0,000655317510527945;0,0192734522003579;1,57030276919243;3,86866267147939;3,03593822940302;0,381184293857532;1,06234381592476;-372,220316229814
57;0,202354016053477;0,0767045771214764;0,0437895522361296;0,0226095853389966;0,556136764074697;0,0142400160390514;0,170368883013875;1,27814694507568;4,47621300839881;5,07913137151446;0,235306005373399;0,868459146346895;-375,793906685502
58;0,199455880660404;0,162610294030836;0,0447210427895937;0,016585311618264;0,478336796655461;0,0133376740766999;0,0884247347610228;1,16718225404042;2,38606939710758;1,35461339342886;0,233174115936738;0,977740514585421;-373,246585100149
59;0,229679521947183;0,07482687384932;0,0563735005054849;0,0111823384314302;0,259734541096822;0,0398624130913189;0,252838323234603;1,11124027861092;1,74856120157214;2,88428806602043;0,296698039262013;0,936073632853367;-372,233137165724
60;0,182148081461638;0,244484572094732;0,0601126739462737;0,0192347277988171;0,195149779814899;0,0610696941963932;0,241683084647257;1,16023984890489;1,89824943436611;2,98955948051841;0,440432114427624;0,454000947713843;-373,11269310739
61;0,182403042592739;0,235172301111494;0,0482365906848906;0,0142543101789775;0,110946847659729;0,0454575698892639;0,569471631747585;0,789662116991662;0,790341463798158;2,0608821073935;0,576535642635335;0,329167978768473;-371,041413823868
62;0,20088472063774;0,238978018329426;0,000465143567609131;0,00660861589980679;0,0792144418210643;0,0462355168804539;0,568171814688357;0,785347056635029;0,708467968635269;2,41958056978074;0,688629100930397;0,191032219628879;-370,317767674103
63;0,180420849885454;0,265304207633705;0,0234186261832395;0,026209853815248;0,14233464931255;0,00398181668766321;1,58477761365773;1,07044676456972;1,73552561801972;2,57954164984981;1,21768047998177;0,194036779353645;-372,974719338529
64;0,186097083194645;0,176382611086002;0,0635422461447219;0,0470981527680547;0,375956218223041;0,0106346637833226;1,67907692666171;1,33998711409789;4,07973601614704;6,24858632997815;0,938849679481569;2,03658950287406;-379,796395523813
65;0,193538746662813;0,32627449838486;0,0333829401613328;0,011147668824694;0,30909106357263;0,0368895271071905;2,27144635353674;1,21882141274511;1,79240423454205;11,3032859970477;1,66474827153253;0,761859719643216;-378,413158071811
66;0,152102164798946;0,38553536033198;0,0252858334881962;0,0206911274461186;0,090425646374494;0,00727381994182966;1,6099135480535;2,41673259532516;1,31253189976543;6,66150229856783;1,77852671830397;0,47844888863294;-374,638107844872
67;0,135112933844659;0,201301181903619;0,073405600339023;0,0469413266529405;0,26294298058557;0,00118106833046122;1,06121269932242;2,24709688692799;0,766282423586779;3,54551798264305;1,57242070031581;0,573278501913154;-373,244360596373
68;0,153201957551579;0,104099021709818;0,087915744358249;0,0686202890798325;0,250392371300153;0,00481596212558877;0,872013990452892;2,38092142473171;0,423370855044804;4,19957782079611;1,35163203704029;0,389947179750676;-372,943338888038
69;0,0893399394256055;0,268553748785142;0,0648584858721997;0,102990590023464;0,220241951378084;0,00394524680433211;1,43192038315719;2,98276176642977;0,198091649831225;2,79018060206266;2,39009311254614;0,276675048768212;-376,386181532343
70;0,0235350688835595;0,482967784824374;0,0380175093638161;0,0424312242925011;0,225499754542101;0,022343038173813;1,2039502770399;2,80235145143696;0,270049955306587;3,57057773234772;2,56449024050413;0,731367120967449;-378,236382697425
71;0,0857200735359716;0,376527898165259;0,0200600874205173;0,00377855808294556;0,0877212278385477;0,0836866832650526;1,06762122194772;2,72653126006179;0,119988852615321;4,35046953676615;2,20614447022772;0,662975263072205;-376,28150411
72;0,174045370074229;0,1742219609023;0,0767430634374224;0,0897623133779935;0,0392910579190549;0,0186101531868619;0,952273538637753;3,62242749689359;0,153093126914595;5,28153236854878;1,70706692277051;0,391263549063276;-375,025876140507
73;0,171586076227804;0,141250795593542;0,0629535064141228;0,0631040710610383;0,00731703905871185;0,0141741061738803;0,687248367779555;2,97331573544356;0,536470830679197;4,3281762555555;1,70540692828681;0,478475722671676;-372,437785287305
74;0,102915225267343;0,171356338802505;0,0795158265370914;0,0691170269993329;0,00750985511167063;0,0218064399144464;0,768121728592066;1,61916862812786;0,34446723400783;5,50029133410907;1,68867934517141;1,32202816360539;-374,190902226779
75;0,152639477523842;0,222243446948584;0,0177000208279225;0,0091303819768557;0,00374298836308053;0,0462770664164834;1,07146056608173;2,14839544229804;2,94471233993799;6,56285844755619;1,15658237404254;2,32560362826651;-375,778289088218
76;0,151649305453021;0,180001556002659;0,0723446804555124;0,0535953590116221;0,188795539083333;0,0369716592505803;1,03940504204116;2,32229992092727;3,64867281651258;5,20163855655081;0,505033430565651;2,2537623548936;-378,046088183697
77;0,172706722367273;0,0386309413749675;0,0919273009657934;0,0218185243166915;0,0343679357702848;0,0417164550103026;0,21882257023261;2,11691427721035;1,4855302957904;2,97506522307832;0,594061218960072;0,811319207602006;-372,305326840707
78;0,138638635801149;0,00321508870979735;0,0967509027059085;0,0524577627962746;0,0683930719124205;0,028342727359227;0,0315180070271849;1,72228267026644;1,44388687345018;1,2432158188289;0,665264122872869;0,764639162443002;-370,908352081965
79;0,11228735427176;0,078430533397309;0,0771245150648987;0,0438197849514036;0,0307565022590469;0,0238171655855966;0,0277027420325494;1,94131554224539;2,40098663941871;1,37792527241269;0,734418947775577;0,388430659893475;-370,975712728179
80;0,127072691946878;0,217416204142359;0,0562303987280022;0,0352397336337073;0,169977482786632;0,00303030472535427;0,201249485172996;1,60118896672763;2,43504842003974;2,02045047869919;0,708687965236972;0,85873909381358;-371,217608662492
81;0,14046683220117;0,0911446631372182;0,0555034335947099;0,0204275104046256;0,114988821739231;0,00972319332865004;0,0544317212645797;1,93234969978127;2,5625733877475;2,23214494614464;0,577769304226429;0,335093336671777;-373,013749792982
82;0,162356001071663;0,207032237000508;0,0354554549001876;0,0142281426072273;0,0877642252666063;0,0146770915878981;1,5615221054939;1,60709856204277;3,24713354875703;1,26872087521875;0,700774299204256;0,216725892735942;-371,107393333648
83;0,161743093867097;0,218059791538918;0,0277382448452465;0,00616832557745089;0,0136973542198963;0,00624254971474874;1,62447319070133;1,91709677274116;3,92445378421841;0,765292984656699;0,713361412666736;0,186517068259869;-371,099010453707
84;0,164184194165279;0,282901678444538;0,00763244549743538;0,00438277041983546;0,00679956752617258;0,0460323390712722;1,89075064364102;1,96879542608511;1,8435585174885;1,43416868332402;1,28351239478871;0,154793292997867;-373,526405866422
85;0,100748484012918;0,297154782529661;0,0257821374000139;0,019718934339357;0,0356746714523108;0,0200487231702574;0,687114994455217;2,03343240310574;2,16672040741206;1,58231867792122;1,71230801009158;0,422840791641794;-372,500619742292
86;0,0924831338994546;0,240335042130823;0,0673990359805938;0,0493555728266726;0,0303375235727079;0,0209054320957367;0,937749419725289;4,46471849000588;2,06336288609432;0,506490311730525;1,29310521021254;0,299740370343369;-373,721780200225
87;0,0147674458158997;0,327249200890308;0,0771725031515186;0,091873408467047;0,00221995904796975;0,0132040288093984;0,788489752071431;1,89840336435875;1,99401909640109;0,543934790472232;0,909941851591794;0,02987408118015;-371,043146070816
88;0,0641366191432831;0,26972315543629;0,07699800870196;0,0129888280815871;0,0117908097384747;0,0131989759366183;0,555504321782071;1,26133250453151;1,66904203668247;0,63924342439898;0,840285360659538;0,134989967957758;-369,301296365011
89;0,0352487553422504;0,279288841845371;0,0612016054773824;0,0141520186778094;0,0281823659477915;0,00216408520303537;0,470281921492485;1,22245334100856;1,37034494726294;1,00778927557578;0,603635836703157;0,266543537339235;-368,111508978102
90;0,0445970147835406;0,173397739586413;0,110015235061767;0,0180500091822838;0,405918762869301;0,013389298941834;0,00778233558816599;1,49666788198771;1,09501036074563;0,135001736111453;0,69940478015235;0,11729406551568;-371,350584025517
91;0,0603651702705907;0,0990186544041349;0,109625261100632;0,0042170504459352;0,153668963788608;0,0135515341125807;0,0995054678073448;2,22005146818481;0,589045320163004;0,0158082084970959;0,892329616769313;0,109579466386441;-368,464238011864
92;0,0389548374999465;0,0713470510072228;0,118665136168689;0,0550079713831131;0,298870175227749;0,0107540152001025;0,028062164851655;2,06918168949095;0,632791538386757;0,180215857475572;0,876366544906101;0,101027704593383;-370,39458340691
93;0,0830363865867139;0,0565150688883533;0,117233037598321;0,0408399526114427;0,308138759877084;0,00416647717128699;0,137083158470098;1,55313072642489;0,837845843282301;0,250666252492896;0,70606438500993;0,126016476696796;-369,088100269925
94;0,0525209959250282;0,10499740950138;0,117046589428374;0,0269740874176383;0,125358257502234;0,00970517792227878;0,331840531627022;1,37312442759212;1,81643237856561;0,352519805322261;0,788083837808343;0,139173875583325;-368,946616825876
95;0,00896718184436248;0,288368179486623;0,116299432835694;0,016772763948387;0,163475964176133;0,000182022905012544;0,393923023533856;1,54578933013522;1,39031633782698;0,0396139262199875;0,80930708706288;0,0751258539351847;-369,144252902449
96;0,0241656220883269;0,185424801287057;0,10349940086446;0,00141920762349545;0,19516940391681;0,00112079139933899;0,503915921626837;1,64212790341707;1,95205882026876;0,0347631183847743;0,638795461660608;0,133445075557878;-368,526309329528
97;0,0323410657593573;0,248376686327161;0,10409690350553;0,0093265538141661;0,322664451693355;0,00277020239121213;0,47173528731719;0,99263120651064;2,08886615287181;0,496897414799089;0,440351029478734;0,138464903465737;-369,298527472621
98;0,0630490050026687;0,197035909671802;0,0817932788130976;0,00555099706047471;0,394359817197148;0,00236765833785934;0,455575096341926;1,05690714558641;1,46756576515929;0,780655282169847;0,650354495316367;0,180334440682874;-371,005263104163
99;0,118081432040859;0,0758757809998076;0,110805651190417;0,0331856606096522;0,302734981431583;0,00182371693729121;0,488446163143971;1,49554529360477;1,07655581170341;1,2263090203385;1,04418392939278;0,249721851823515;-371,039566669157
100;0,131691462143742;0,231584371331719;0,0664489367047007;0,0503726902564928;0,0969089950493195;0,0354297487813556;0,531584292376585;2,2641540432933;0,917460613962375;2,15300497186271;1,47092046493496;0,207206317969792;-371,580716817179
