Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
948	0	-635.2956	-644.5588	9.263229	0.157864	0.523264	0.258316	0.856228	0.758633	1.24137	0.365054	0.781746	1.27919	0.20809	0.689746	6.605491e-06	6.60549e-06	6.60549e-06	0.306348	0.494204	0.001274	0.198174	0.162508	0.554702	0.422523	1.44223	0.555554	1.44445	0.7083244	0.620173	1.61245	0.292516	0.998467	0.00304474	0.00693443
949	1	-640.7369	-645.2132	4.476298	0.225949	0.506892	0.980636	2.19995	0.374527	1.62547	1.088149	0.480011	2.08328	0.603293	1.35342	0.005135316	0.00513532	0.00513532	0.316133	0.0495325	0.201222	0.433113	0.257922	0.574293	0.345695	0.769729	0.854588	1.14541	0.2171265	0.863769	1.15772	0.301809	0.672011	0.00549688	0.00472013
950	0	-633.2619	-644.1694	10.90749	0.160092	0.523264	0.261961	0.856228	0.758633	1.24137	0.365054	0.781746	1.27919	0.211027	0.689746	9.294573e-06	9.29457e-06	9.29457e-06	0.188546	0.71115	0.00183326	0.0984705	0.162508	0.554702	0.422523	1.44223	0.555554	1.44445	0.7083244	0.620173	1.61245	0.292516	0.998467	0.000666462	0.00636163
951	1	-635.8522	-638.8573	3.005123	0.230034	0.506892	0.998365	2.19995	0.374527	1.62547	1.088149	0.480011	2.08328	0.6142	1.35342	0.005871725	0.00587172	0.00587172	0.281259	0.0440685	0.289338	0.385335	0.249179	0.554824	0.354439	0.789197	0.825618	1.17438	0.2612082	0.838465	1.19266	0.301809	0.672011	0.00549688	0.00643417
952	0	-634.873	-644.5361	9.663074	0.146934	0.525646	0.240431	0.860126	0.758633	1.24137	0.365054	0.781746	1.27919	0.193683	0.692886	6.793549e-06	6.79355e-06	6.79355e-06	0.188546	0.71115	0.00183326	0.0984705	0.147456	0.554702	0.383388	1.44223	0.555554	1.44445	0.7083244	0.620173	1.61245	0.265422	0.998467	0.000903327	0.00865705
953	1	-633.5414	-640.7595	7.218064	0.230034	0.506892	0.998365	2.19995	0.374527	1.62547	1.088149	0.480011	2.08328	0.6142	1.35342	0.002545476	0.00254548	0.00254548	0.0564643	0.0578514	0.379832	0.505853	0.241762	0.543545	0.356042	0.800477	0.808833	1.19117	0.2869544	0.82403	1.21355	0.298902	0.672011	0.00250336	0.00520265
954	0	-633.2622	-643.2447	9.982433	0.148861	0.532539	0.238505	0.853233	0.768581	1.23142	0.3494311	0.790027	1.26578	0.193683	0.692886	7.842468e-06	7.84247e-06	7.84247e-06	0.273485	0.698918	0.00181912	0.0257774	0.137981	0.562483	0.358751	1.46246	0.555554	1.44445	0.7083244	0.620173	1.61245	0.248366	1.01247	0.000475069	0.00865705
955	1	-634.8317	-640.5151	5.683404	0.23094	0.505742	1.0051	2.2011	0.373677	1.62632	1.090221	0.479341	2.0862	0.618021	1.35342	0.003327466	0.00332747	0.00332747	0.268816	0.294227	0.329711	0.107246	0.241762	0.543545	0.356042	0.800477	0.808833	1.19117	0.2869544	0.82403	1.21355	0.298902	0.672011	0.000951641	0.00868369
956	0	-632.849	-642.6864	9.837421	0.148898	0.530467	0.238563	0.849912	0.768581	1.23142	0.3494311	0.790027	1.26578	0.19373	0.69019	7.301896e-06	7.3019e-06	7.3019e-06	0.273726	0.699535	0.00093853	0.0258002	0.137981	0.562483	0.358751	1.46246	0.555554	1.44445	0.7083244	0.620173	1.61245	0.248366	1.01247	0.000727071	0.00866991
957	1	-636.0963	-641.0686	4.972298	0.243921	0.505742	1.0616	2.2011	0.373677	1.62632	1.090221	0.479341	2.0862	0.652759	1.35342	0.002715148	0.00271515	0.00271515	0.217872	0.238468	0.267228	0.276431	0.234681	0.538271	0.345615	0.792711	0.808833	1.19117	0.2869544	0.82403	1.21355	0.290148	0.665491	0.00280125	0.00868369
958	0	-635.641	-644.8211	9.1801	0.129712	0.519826	0.207824	0.832863	0.768581	1.23142	0.3494311	0.790027	1.26578	0.168768	0.676344	9.795279e-06	9.79528e-06	9.79528e-06	0.244346	0.670372	0.0605573	0.0247246	0.135333	0.562483	0.351866	1.46246	0.555554	1.44445	0.7083244	0.620173	1.61245	0.243599	1.01247	0.000482004	0.0103969
959	1	-632.884	-638.8784	5.994404	0.243921	0.516602	1.0616	2.24836	0.373677	1.62632	1.090221	0.479341	2.0862	0.652759	1.38248	0.00222222	0.00222222	0.00222222	0.157631	0.172532	0.549381	0.120456	0.24064	0.555125	0.339656	0.78354	0.829371	1.17063	0.2554739	0.841714	1.18805	0.290148	0.669332	0.000820047	0.0093878
960	0	-636.7057	-646.5061	9.800345	0.129903	0.519826	0.20813	0.832863	0.768581	1.23142	0.3494311	0.790027	1.26578	0.169017	0.676344	1.131981e-05	1.13198e-05	1.13198e-05	0.395261	0.397004	0.0979591	0.109776	0.135333	0.562483	0.351866	1.46246	0.555554	1.44445	0.7083244	0.620173	1.61245	0.243599	1.01247	0.000781938	0.00899007
961	1	-635.396	-639.9624	4.566402	0.243921	0.516602	1.0616	2.24836	0.373677	1.62632	1.090221	0.479341	2.0862	0.652759	1.38248	0.005861001	0.005861	0.005861	0.168208	0.296245	0.453552	0.0819946	0.238962	0.555125	0.337286	0.78354	0.829371	1.17063	0.2554739	0.841714	1.18805	0.288124	0.669332	0.000820047	0.00830044
962	0	-635.4687	-643.6531	8.184439	0.12411	0.530064	0.19261	0.822624	0.783719	1.21628	0.325803	0.802719	1.24577	0.15836	0.676344	2.085847e-06	2.08585e-06	2.08585e-06	0.315229	0.316619	0.280604	0.0875488	0.118207	0.572375	0.299985	1.45257	0.565324	1.43468	0.6903703	0.627728	1.59305	0.209096	1.01247	0.0014203	0.0117472
963	1	-638.4745	-641.1912	2.71669	0.252946	0.516602	1.10088	2.24836	0.373677	1.62632	1.090221	0.479341	2.0862	0.676911	1.38248	0.008135627	0.00813563	0.00813563	0.168208	0.296245	0.453552	0.0819946	0.249771	0.55266	0.355229	0.786005	0.825689	1.17431	0.2611008	0.838526	1.19257	0.3025	0.669332	0.00156973	0.00839671
964	0	-636.7542	-644.8378	8.083634	0.124141	0.530199	0.192578	0.822489	0.783919	1.21608	0.3254923	0.802887	1.24551	0.15836	0.676344	8.88404e-06	8.88404e-06	8.88404e-06	0.29077	0.327928	0.290626	0.0906759	0.113304	0.572375	0.287543	1.45257	0.565324	1.43468	0.6903703	0.627728	1.59305	0.200423	1.01247	0.00166899	0.0117472
965	1	-637.2532	-641.0474	3.794212	0.255748	0.515813	1.11307	2.24493	0.373677	1.62632	1.090221	0.479341	2.0862	0.68441	1.38037	0.005779845	0.00577984	0.00577984	0.441764	0.24201	0.170131	0.146096	0.249771	0.5626	0.355229	0.800142	0.825689	1.17431	0.2611008	0.838526	1.19257	0.3025	0.681371	0.000290243	0.0100676
966	0	-636.452	-645.2486	8.796574	0.0828455	0.536216	0.126145	0.816472	0.792815	1.20718	0.3116844	0.8104	1.23396	0.104495	0.676344	9.369118e-06	9.36912e-06	9.36912e-06	0.290955	0.328137	0.229201	0.151707	0.0861506	0.572375	0.218632	1.45257	0.565324	1.43468	0.6903703	0.627728	1.59305	0.152391	1.01247	0.00166899	0.0117472
967	1	-635.2421	-639.2929	4.050841	0.251531	0.515813	1.09472	2.24493	0.373677	1.62632	1.090221	0.479341	2.0862	0.673124	1.38037	0.004466918	0.00446692	0.00446692	0.409594	0.191611	0.223725	0.17507	0.249771	0.551607	0.355229	0.784508	0.825689	1.17431	0.2611008	0.838526	1.19257	0.3025	0.668058	0.000218209	0.0110609
968	0	-635.0605	-642.4748	7.414291	0.0917629	0.537365	0.138162	0.809079	0.798199	1.2018	0.3033545	0.814966	1.22705	0.114962	0.673222	4.756538e-06	4.75654e-06	4.75654e-06	0.0787778	0.818089	0.0620575	0.0410755	0.0860146	0.58063	0.218287	1.47352	0.565324	1.43468	0.6903703	0.627728	1.59305	0.152151	1.02708	0.00404142	0.0116782
969	1	-633.2257	-639.5942	6.368529	0.249675	0.515813	1.08664	2.24493	0.373677	1.62632	1.090221	0.479341	2.0862	0.668157	1.38037	0.003866271	0.00386627	0.00386627	0.409594	0.191611	0.223725	0.17507	0.249771	0.551607	0.355229	0.784508	0.825689	1.17431	0.2611008	0.838526	1.19257	0.3025	0.668058	0.000446037	0.00732607
970	0	-636.5857	-646.8148	10.22911	0.0782279	0.537365	0.117783	0.809079	0.798199	1.2018	0.3033545	0.814966	1.22705	0.0980056	0.673222	1.749246e-05	1.74925e-05	1.74925e-05	0.199198	0.540019	0.156919	0.103864	0.0860146	0.58063	0.218287	1.47352	0.565324	1.43468	0.6903703	0.627728	1.59305	0.152151	1.02708	0.00455581	0.00643004
971	1	-632.4986	-641.0666	8.567978	0.239397	0.515813	1.04191	2.24493	0.373677	1.62632	1.090221	0.479341	2.0862	0.640653	1.38037	0.000750147	0.000750147	0.000750147	0.31039	0.223807	0.261317	0.204486	0.238393	0.551607	0.339048	0.784508	0.825689	1.17431	0.2611008	0.838526	1.19257	0.288721	0.668058	0.00102146	0.00611379
972	0	-634.5283	-642.4943	7.965926	0.0836828	0.550955	0.120824	0.795489	0.818385	1.18162	0.2722834	0.832225	1.2016	0.102254	0.673222	6.986176e-06	6.98618e-06	6.98618e-06	0.199198	0.540019	0.156919	0.103864	0.102148	0.596472	0.249633	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.17589	1.02708	0.00794043	0.00692532
973	1	-631.8637	-639.9606	8.096822	0.241081	0.515813	1.04924	2.24493	0.373677	1.62632	1.090221	0.479341	2.0862	0.645158	1.38037	0.0008626986	0.000862699	0.000862699	0.290924	0.168033	0.387516	0.153527	0.238393	0.551607	0.339048	0.784508	0.825689	1.17431	0.2611008	0.838526	1.19257	0.288721	0.668058	0.000612783	0.00723517
974	0	-634.4565	-644.5432	10.0867	0.0907931	0.567429	0.124648	0.779015	0.842856	1.15714	0.2349293	0.853459	1.1717	0.107721	0.673222	3.123539e-06	3.12354e-06	3.12354e-06	0.234455	0.53166	0.111637	0.122247	0.102148	0.596472	0.249633	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.17589	1.02708	0.00479501	0.00632434
975	1	-631.6127	-640.9794	9.366721	0.243601	0.517762	1.06021	2.25341	0.373677	1.62632	1.090221	0.479341	2.0862	0.651904	1.38559	0.000697204	0.000697204	0.000697204	0.290924	0.168033	0.387516	0.153527	0.24499	0.547256	0.353149	0.788859	0.819175	1.18083	0.271073	0.832905	1.20062	0.29907	0.668058	0.000393112	0.00524447
976	0	-634.8412	-644.3009	9.459676	0.08817	0.563626	0.127272	0.813582	0.818505	1.18149	0.2720987	0.832329	1.20145	0.107721	0.688604	1.131117e-05	1.13112e-05	1.13112e-05	0.256856	0.516103	0.108371	0.11867	0.103062	0.596472	0.251868	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.177465	1.02708	0.0053874	0.00667008
977	1	-631.2258	-639.9413	8.715517	0.239955	0.514183	1.04434	2.23784	0.373677	1.62632	1.090221	0.479341	2.0862	0.642147	1.37601	0.0004003562	0.000400356	0.000400356	0.353554	0.204208	0.255659	0.186579	0.24499	0.547256	0.353149	0.788859	0.819175	1.18083	0.271073	0.832905	1.20062	0.29907	0.668058	0.000847576	0.00628384
978	0	-636.4908	-647.3409	10.85012	0.114288	0.563626	0.164972	0.813582	0.818505	1.18149	0.2720987	0.832329	1.20145	0.13963	0.688604	4.506563e-06	4.50656e-06	4.50656e-06	0.121666	0.244465	0.0513324	0.582536	0.112161	0.596472	0.274104	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.193133	1.02708	0.00319309	0.00578727
979	1	-633.023	-641.4408	8.417832	0.240327	0.514183	1.04595	2.23784	0.373677	1.62632	1.090221	0.479341	2.0862	0.643141	1.37601	0.0003113734	0.000311373	0.000311373	0.114392	0.347187	0.478053	0.0603676	0.24499	0.541041	0.353149	0.779901	0.819175	1.18083	0.271073	0.832905	1.20062	0.29907	0.660471	0.0014834	0.00628384
980	0	-635.0566	-645.7171	10.66046	0.108959	0.559965	0.159862	0.821567	0.810643	1.18936	0.2841707	0.825579	1.21127	0.134411	0.690766	7.075858e-06	7.07586e-06	7.07586e-06	0.0867268	0.389711	0.036591	0.486971	0.117345	0.596472	0.286771	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.202058	1.02708	0.00319309	0.00606721
981	1	-636.0656	-644.6538	8.588262	0.221811	0.514183	0.96537	2.23784	0.373677	1.62632	1.090221	0.479341	2.0862	0.59359	1.37601	0.0003146044	0.000314604	0.000314604	0.139762	0.198713	0.587768	0.073756	0.231509	0.538392	0.329562	0.76642	0.82524	1.17476	0.2617864	0.838138	1.19312	0.280535	0.652406	0.0014834	0.00628384
982	0	-634.6568	-645.7161	11.05933	0.106402	0.559965	0.156111	0.821567	0.810643	1.18936	0.2841707	0.825579	1.21127	0.131256	0.690766	9.585455e-06	9.58546e-06	9.58546e-06	0.263249	0.397301	0.0237237	0.315726	0.121001	0.596472	0.295706	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.208353	1.02708	0.00355384	0.00498245
983	1	-635.2836	-644.3412	9.057587	0.221811	0.514183	0.96537	2.23784	0.373677	1.62632	1.090221	0.479341	2.0862	0.59359	1.37601	0.0007056852	0.000705685	0.000705685	0.165616	0.235471	0.5131	0.0858124	0.231509	0.538392	0.329562	0.76642	0.82524	1.17476	0.2617864	0.838138	1.19312	0.280535	0.652406	0.00246599	0.0040757
984	0	-633.7381	-643.3368	9.598707	0.112365	0.559965	0.16486	0.821567	0.810643	1.18936	0.2841707	0.825579	1.21127	0.138613	0.690766	3.200896e-06	3.2009e-06	3.2009e-06	0.410515	0.331493	0.016638	0.241353	0.121001	0.596472	0.295706	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.208353	1.02708	0.00429131	0.00675137
985	1	-633.1123	-642.3296	9.217316	0.219473	0.508764	0.967708	2.24326	0.369738	1.63026	1.099868	0.476232	2.09982	0.59359	1.37601	0.0009543464	0.000954346	0.000954346	0.108283	0.153956	0.706448	0.0313132	0.231509	0.538392	0.329562	0.76642	0.82524	1.17476	0.2617864	0.838138	1.19312	0.280535	0.652406	0.00157094	0.0044089
986	0	-638.0887	-642.8364	4.747745	0.108476	0.559965	0.159154	0.821567	0.810643	1.18936	0.2841707	0.825579	1.21127	0.133815	0.690766	2.102497e-06	2.1025e-06	2.1025e-06	0.406299	0.328088	0.0267385	0.238874	0.126475	0.596472	0.309083	1.45768	0.580748	1.41925	0.6624033	0.639682	1.56328	0.217779	1.02708	0.0136749	0.00597783
987	1	-632.8458	-640.4726	7.626717	0.219473	0.508764	0.967708	2.24326	0.369738	1.63026	1.099868	0.476232	2.09982	0.59359	1.37601	0.0006883807	0.000688381	0.000688381	0.179415	0.141776	0.650556	0.0282528	0.231414	0.541606	0.326098	0.763206	0.830168	1.16983	0.2542576	0.842405	1.18708	0.278756	0.652406	0.00410784	0.00500014
988	0	-634.1147	-641.0211	6.90643	0.104391	0.559965	0.153161	0.821567	0.810643	1.18936	0.2841707	0.825579	1.21127	0.128776	0.690766	5.652557e-06	5.65256e-06	5.65256e-06	0.512027	0.430008	0.0350447	0.0229204	0.118072	0.604952	0.282847	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.200459	1.02708	0.00881225	0.00725915
989	1	-633.2498	-640.1355	6.885641	0.219473	0.508764	0.967708	2.24326	0.369738	1.63026	1.099868	0.476232	2.09982	0.59359	1.37601	0.0003431154	0.000343115	0.000343115	0.25217	0.135144	0.599193	0.0134928	0.230844	0.551809	0.325294	0.777583	0.830168	1.16983	0.2542576	0.842405	1.18708	0.278069	0.664696	0.00493943	0.00580264
990	0	-632.5065	-642.0803	9.573868	0.114555	0.557835	0.168073	0.818443	0.810643	1.18936	0.2841707	0.825579	1.21127	0.141314	0.688139	4.411244e-06	4.41124e-06	4.41124e-06	0.512014	0.429996	0.0350438	0.0229463	0.1289	0.604952	0.308788	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.218844	1.02708	0.00369105	0.00732447
991	1	-632.3325	-639.73	7.397525	0.222241	0.515179	0.96494	2.23684	0.374401	1.6256	1.088456	0.479912	2.08372	0.59359	1.37601	0.0007868136	0.000786814	0.000786814	0.247831	0.240504	0.504623	0.00704132	0.232318	0.551809	0.327371	0.777583	0.830168	1.16983	0.2542576	0.842405	1.18708	0.279845	0.664696	0.00213924	0.00727223
992	0	-633.5142	-643.0271	9.512853	0.116466	0.574811	0.16239	0.801467	0.835312	1.16469	0.2464102	0.846876	1.18081	0.139428	0.688139	1.057235e-06	1.05724e-06	1.05724e-06	0.255357	0.656153	0.0534751	0.035015	0.1289	0.604952	0.308788	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.218844	1.02708	0.00394107	0.00732447
993	1	-632.2893	-639.4998	7.210481	0.224851	0.515179	0.976272	2.23684	0.374401	1.6256	1.088456	0.479912	2.08372	0.600561	1.37601	0.001582881	0.00158288	0.00158288	0.287211	0.119823	0.584806	0.00816017	0.225081	0.551809	0.317173	0.777583	0.830168	1.16983	0.2542576	0.842405	1.18708	0.271127	0.664696	0.00136682	0.00761667
994	0	-633.0765	-640.1654	7.088885	0.135298	0.568633	0.188648	0.792853	0.835312	1.16469	0.2464102	0.846876	1.18081	0.161973	0.680743	2.344212e-06	2.34421e-06	2.34421e-06	0.318781	0.600266	0.0489204	0.0320326	0.146421	0.604952	0.35076	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.24859	1.02708	0.00684602	0.00825416
995	1	-635.1906	-638.3337	3.143182	0.224851	0.515179	0.976272	2.23684	0.374401	1.6256	1.088456	0.479912	2.08372	0.600561	1.37601	0.003497099	0.0034971	0.0034971	0.0948338	0.0578244	0.835681	0.0116608	0.22362	0.557635	0.318634	0.794567	0.82478	1.17522	0.2624898	0.837741	1.19369	0.271127	0.676101	0.000863137	0.0133826
996	0	-634.2009	-643.6818	9.480853	0.137463	0.560405	0.198754	0.810278	0.817701	1.1823	0.2733316	0.831637	1.20245	0.168108	0.685342	3.494182e-06	3.49418e-06	3.49418e-06	0.590657	0.259348	0.0906428	0.059352	0.145464	0.604952	0.348467	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.246966	1.02708	0.00209137	0.00860685
997	1	-634.2155	-638.6579	4.442403	0.231851	0.514855	1.00745	2.23716	0.374166	1.62583	1.089029	0.479727	2.08452	0.619649	1.37601	0.001762123	0.00176212	0.00176212	0.352529	0.214952	0.389172	0.043347	0.221271	0.551777	0.320983	0.800425	0.816116	1.18388	0.2757629	0.830274	1.20442	0.271127	0.676101	0.00192931	0.0116438
998	0	-632.7725	-644.495	11.72257	0.140278	0.571882	0.195939	0.798801	0.834448	1.16555	0.2477282	0.846123	1.18186	0.168108	0.685342	5.320708e-06	5.32071e-06	5.32071e-06	0.590657	0.259348	0.0906428	0.059352	0.149815	0.604952	0.35889	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.254353	1.02708	0.00147987	0.00525586
999	1	-633.8461	-638.5867	4.740543	0.218334	0.515283	0.948711	2.23902	0.374166	1.62583	1.089029	0.479727	2.08452	0.583523	1.37715	0.002138846	0.00213885	0.00213885	0.455529	0.0862714	0.402187	0.056012	0.217792	0.551777	0.315936	0.800425	0.816116	1.18388	0.2757629	0.830274	1.20442	0.266864	0.676101	0.00185346	0.0109464
1000	0	-632.2139	-642.1491	9.935177	0.148632	0.571882	0.207608	0.798801	0.834448	1.16555	0.2477282	0.846123	1.18186	0.17812	0.685342	4.416898e-06	4.4169e-06	4.4169e-06	0.19306	0.705882	0.055594	0.0454644	0.149815	0.604952	0.35889	1.4492	0.589005	1.411	0.6476125	0.646095	1.54776	0.254353	1.02708	0.00311439	0.00669737
1001	1	-634.5467	-637.4371	2.890374	0.218334	0.515283	0.948711	2.23902	0.374166	1.62583	1.089029	0.479727	2.08452	0.583523	1.37715	0.001436014	0.00143601	0.00143601	0.455529	0.0862714	0.402187	0.056012	0.226762	0.557084	0.323654	0.795118	0.823965	1.17603	0.2637364	0.837037	1.19469	0.275208	0.676101	0.00583277	0.0109411
1002	0	-631.6559	-642.2305	10.57459	0.148674	0.574863	0.207667	0.802965	0.834448	1.16555	0.2477282	0.846123	1.18186	0.17817	0.688914	2.987816e-06	2.98782e-06	2.98782e-06	0.19306	0.705882	0.055594	0.0454644	0.149372	0.610425	0.353282	1.44373	0.594334	1.40567	0.6381314	0.65024	1.53789	0.251327	1.02708	0.00201918	0.00669737
1003	1	-633.2815	-640.1178	6.836294	0.219587	0.508473	0.947459	2.19393	0.376312	1.62369	1.08381	0.481418	2.0772	0.583523	1.3512	0.0005199361	0.000519936	0.000519936	0.201527	0.110886	0.516939	0.170647	0.236968	0.557084	0.338221	0.795118	0.823965	1.17603	0.2637364	0.837037	1.19469	0.287594	0.676101	0.00417734	0.00646819
1004	0	-631.8292	-641.3692	9.540031	0.148674	0.574863	0.207667	0.802965	0.834448	1.16555	0.2477282	0.846123	1.18186	0.17817	0.688914	4.590528e-06	4.59053e-06	4.59053e-06	0.157396	0.726079	0.045324	0.0712012	0.149372	0.610425	0.353282	1.44373	0.594334	1.40567	0.6381314	0.65024	1.53789	0.251327	1.02708	0.00162261	0.00893177
1005	1	-633.1351	-640.7491	7.614062	0.219587	0.514346	0.947459	2.21927	0.376312	1.62369	1.08381	0.481418	2.0772	0.583523	1.36681	0.0008797845	0.000879785	0.000879785	0.194732	0.107148	0.450461	0.247659	0.236968	0.557084	0.338221	0.795118	0.823965	1.17603	0.2637364	0.837037	1.19469	0.287594	0.676101	0.00468471	0.00419769
1006	0	-633.3615	-643.0516	9.690034	0.154188	0.574863	0.215369	0.802965	0.834448	1.16555	0.2477282	0.846123	1.18186	0.184778	0.688914	5.0805e-07	5.0805e-07	5.0805e-07	0.119822	0.395271	0.188611	0.296296	0.149372	0.610425	0.353282	1.44373	0.594334	1.40567	0.6381314	0.65024	1.53789	0.251327	1.02708	0.00129524	0.00893177
1007	1	-633.9284	-640.955	7.026601	0.219587	0.510509	0.947459	2.20271	0.376312	1.62369	1.08381	0.481418	2.0772	0.583523	1.35661	0.002759431	0.00275943	0.00275943	0.177909	0.0630375	0.265017	0.494037	0.236968	0.557084	0.338221	0.795118	0.823965	1.17603	0.2637364	0.837037	1.19469	0.287594	0.676101	0.00305323	0.00500735
1008	0	-635.3274	-643.4511	8.123726	0.166192	0.576326	0.231125	0.801502	0.836572	1.16343	0.2444907	0.847973	1.17928	0.198658	0.688914	1.027684e-07	1.02768e-07	1.02768e-07	0.0501548	0.243234	0.274846	0.431766	0.157674	0.610425	0.372917	1.44373	0.594334	1.40567	0.6381314	0.65024	1.53789	0.265296	1.02708	0.00202985	0.0107673
1009	1	-637.1039	-639.9306	2.826676	0.220986	0.524098	0.953496	2.26135	0.376312	1.62369	1.08381	0.481418	2.0772	0.587241	1.39272	0.008455387	0.00845539	0.00845539	0.315995	0.111965	0.470713	0.101327	0.236968	0.573359	0.338221	0.818348	0.823965	1.17603	0.2637364	0.837037	1.19469	0.287594	0.695853	0.00367356	0.00604928
1010	0	-635.0176	-642.9251	7.907486	0.186477	0.576326	0.259335	0.801502	0.836572	1.16343	0.2444907	0.847973	1.17928	0.222906	0.688914	1.216927e-07	1.21693e-07	1.21693e-07	0.0406588	0.386516	0.222808	0.350018	0.178649	0.609289	0.423646	1.44486	0.593228	1.40677	0.6400951	0.64938	1.53993	0.301148	1.02708	0.00197823	0.0107673
1011	1	-632.5137	-638.556	6.042363	0.223248	0.529463	0.951234	2.25598	0.380164	1.61984	1.0745	0.484451	2.06419	0.587241	1.39272	0.002573057	0.00257306	0.00257306	0.509074	0.143218	0.184469	0.16324	0.233031	0.567719	0.338221	0.823988	0.81586	1.18414	0.2761566	0.830054	1.20474	0.285626	0.695853	0.00335491	0.0065356
1012	0	-633.9218	-643.3215	9.399774	0.19644	0.576326	0.273191	0.801502	0.836572	1.16343	0.2444907	0.847973	1.17928	0.234816	0.688914	1.246815e-07	1.24681e-07	1.24681e-07	0.533469	0.187964	0.108352	0.170215	0.185553	0.609289	0.440019	1.44486	0.593228	1.40677	0.6400951	0.64938	1.53993	0.312786	1.02708	0.000494716	0.00943756
1013	1	-632.3301	-639.2484	6.91831	0.223248	0.529463	0.951234	2.25598	0.380164	1.61984	1.0745	0.484451	2.06419	0.587241	1.39272	0.00239197	0.00239197	0.00239197	0.478123	0.117531	0.270385	0.133961	0.233031	0.567719	0.338221	0.823988	0.81586	1.18414	0.2761566	0.830054	1.20474	0.285626	0.695853	0.00290237	0.0056118
1014	0	-631.3624	-640.8869	9.524564	0.187135	0.576326	0.26025	0.801502	0.836572	1.16343	0.2444907	0.847973	1.17928	0.223693	0.688914	7.267598e-08	7.2676e-08	7.2676e-08	0.279645	0.613735	0.0414715	0.0651492	0.185553	0.609289	0.440019	1.44486	0.593228	1.40677	0.6400951	0.64938	1.53993	0.312786	1.02708	0.000359177	0.00943756
1015	1	-632.8829	-640.0909	7.207976	0.21854	0.529463	0.931175	2.25598	0.380164	1.61984	1.0745	0.484451	2.06419	0.574858	1.39272	0.002479446	0.00247945	0.00247945	0.246306	0.170847	0.546565	0.0362834	0.232274	0.565874	0.338979	0.825833	0.813208	1.18679	0.2802279	0.827778	1.20805	0.285626	0.695853	0.00290237	0.00503487
1016	0	-631.4315	-640.7868	9.355336	0.191931	0.576326	0.26692	0.801502	0.836572	1.16343	0.2444907	0.847973	1.17928	0.229426	0.688914	2.325039e-08	2.32504e-08	2.32504e-08	0.271082	0.652331	0.0297896	0.0467976	0.189399	0.607651	0.449138	1.44098	0.593228	1.40677	0.6400951	0.64938	1.53993	0.319268	1.02431	0.000583435	0.00943756
1017	1	-633.5015	-639.622	6.120458	0.21854	0.529463	0.931175	2.25598	0.380164	1.61984	1.0745	0.484451	2.06419	0.574858	1.39272	0.001901907	0.00190191	0.00190191	0.246306	0.170847	0.546565	0.0362834	0.226205	0.561426	0.330122	0.819342	0.813208	1.18679	0.2802279	0.827778	1.20805	0.278164	0.690384	0.00290237	0.0076071
1018	0	-632.119	-641.4507	9.331678	0.189559	0.569205	0.269292	0.808624	0.826234	1.17377	0.2602662	0.838998	1.1919	0.229426	0.688914	2.833617e-08	2.83362e-08	2.83362e-08	0.266545	0.641412	0.0191713	0.0728726	0.189399	0.607651	0.449138	1.44098	0.593228	1.40677	0.6400951	0.64938	1.53993	0.319268	1.02431	0.000161815	0.00985349
1019	1	-631.4316	-637.6248	6.193197	0.21854	0.529463	0.931175	2.25598	0.380164	1.61984	1.0745	0.484451	2.06419	0.574858	1.39272	0.001538256	0.00153826	0.00153826	0.295394	0.00559838	0.655493	0.0435145	0.223363	0.568341	0.319291	0.812427	0.823225	1.17678	0.2648698	0.836397	1.1956	0.271327	0.690384	0.00224794	0.00858659
1020	0	-631.9533	-642.5592	10.60586	0.190448	0.578141	0.263429	0.799687	0.839207	1.16079	0.2404792	0.85027	1.1761	0.226939	0.688914	5.300211e-08	5.30021e-08	5.30021e-08	0.266545	0.641412	0.0191713	0.0728726	0.17941	0.607651	0.42545	1.44098	0.593228	1.40677	0.6400951	0.64938	1.53993	0.30243	1.02431	0.000268621	0.00765678
