Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
745	1	-658.3603	-657.657	-0.7033753	0.381827	0.305498	0.467575	0.374105	0.899049	1.10095	0.1501818	0.903665	1.1066	0.424701	0.339801	4.561727e-06	4.56173e-06	4.56173e-06	0.504392	0.469245	0.000756111	0.0256069	0.389567	0.351287	4.78994	4.31926	0.150426	1.84957	1.8601	0.285185	3.5065	2.58975	2.33527	0.00332662	0.0161414
746	0	-647.3954	-652.391	4.995629	0.0707486	0.295548	0.561489	2.34558	0.223804	1.7762	1.535575	0.354967	2.81716	0.316119	1.32056	0.0003109591	0.000310959	0.000310959	0.222869	0.0569362	0.214859	0.505336	0.0916512	0.357626	0.11177	0.436128	0.9011	1.0989	0.1471104	0.905539	1.10431	0.10171	0.396877	0.00289131	0.0141473
747	1	-656.2369	-658.2984	2.061514	0.378806	0.303081	0.470596	0.376521	0.891936	1.10806	0.1608439	0.89719	1.11459	0.424701	0.339801	3.967066e-06	3.96707e-06	3.96707e-06	0.504392	0.469245	0.000756111	0.0256069	0.389567	0.351287	4.78994	4.31926	0.150426	1.84957	1.8601	0.285185	3.5065	2.58975	2.33527	0.00304755	0.0114729
748	0	-646.0086	-653.5537	7.545015	0.0707486	0.302256	0.561489	2.39882	0.223804	1.7762	1.535575	0.354967	2.81716	0.316119	1.35054	0.0002713138	0.000271314	0.000271314	0.222869	0.0569362	0.214859	0.505336	0.0860791	0.353264	0.107333	0.44049	0.89011	1.10989	0.1635833	0.895534	1.11665	0.0967062	0.396877	0.00359379	0.00895167
749	1	-657.164	-659.1611	1.997067	0.383181	0.306581	0.466221	0.373021	0.902237	1.09776	0.1454082	0.90658	1.10305	0.424701	0.339801	5.922681e-06	5.92268e-06	5.92268e-06	0.35747	0.608352	0.00098026	0.0331981	0.389567	0.351287	4.78994	4.31926	0.150426	1.84957	1.8601	0.285185	3.5065	2.58975	2.33527	0.00233962	0.0123402
750	0	-648.2439	-657.3048	9.060901	0.0707486	0.302256	0.561489	2.39882	0.223804	1.7762	1.535575	0.354967	2.81716	0.316119	1.35054	0.0002325152	0.000232515	0.000232515	0.209435	0.11438	0.201312	0.474874	0.0842432	0.344081	0.110096	0.449673	0.866972	1.13303	0.1984037	0.874746	1.14319	0.0971695	0.396877	0.00258251	0.00719261
751	1	-658.4912	-660.1206	1.629393	0.381755	0.305441	0.467646	0.374162	0.89888	1.10112	0.1504348	0.903511	1.10679	0.424701	0.339801	4.308007e-06	4.30801e-06	4.30801e-06	0.638063	0.342394	0.000858692	0.0186846	0.389567	0.367595	4.78994	4.51978	0.150426	1.84957	1.8601	0.285185	3.5065	2.58975	2.44369	0.00289906	0.0123402
752	0	-648.385	-655.4843	7.099291	0.0639525	0.272559	0.56982	2.42852	0.201815	1.79818	1.621359	0.335012	2.98497	0.316886	1.35054	0.000422322	0.000422322	0.000422322	0.520093	0.0454134	0.245949	0.188544	0.0917956	0.338365	0.119966	0.442202	0.866972	1.13303	0.1984037	0.874746	1.14319	0.105881	0.390284	0.00330855	0.00937765
753	1	-658.6499	-659.9807	1.330749	0.375121	0.300133	0.474281	0.37947	0.883259	1.11674	0.1738731	0.88934	1.12443	0.424701	0.339801	6.440211e-06	6.44021e-06	6.44021e-06	0.174087	0.796321	0.0019971	0.0275945	0.389567	0.355905	4.78994	4.37605	0.150426	1.84957	1.8601	0.285185	3.5065	2.58975	2.36598	0.00341443	0.0123402
754	0	-647.3967	-652.5873	5.19064	0.0648871	0.276303	0.569434	2.42477	0.204588	1.79541	1.610101	0.337565	2.96239	0.31716	1.35054	0.0004321449	0.000432145	0.000432145	0.518092	0.0490864	0.245003	0.187819	0.0835289	0.330159	0.113952	0.450409	0.845945	1.15405	0.2302349	0.856166	1.168	0.0987403	0.390284	0.00330855	0.0128217
755	1	-658.9497	-658.2759	-0.6737962	0.375121	0.300133	0.474281	0.37947	0.883259	1.11674	0.1738731	0.88934	1.12443	0.424701	0.339801	5.392543e-06	5.39254e-06	5.39254e-06	0.0993063	0.864254	0.00245927	0.0339804	0.384567	0.351802	4.79494	4.3864	0.148496	1.8515	1.870449	0.283201	3.53106	2.58975	2.3691	0.00341443	0.0158716
756	0	-647.9688	-653.2749	5.306124	0.0578063	0.267889	0.525701	2.43623	0.198134	1.80187	1.636522	0.331603	3.01566	0.291754	1.35206	0.0003259431	0.000325943	0.000325943	0.624784	0.0591948	0.0895245	0.226497	0.0840771	0.332325	0.113403	0.448242	0.851497	1.1485	0.2218107	0.861045	1.16138	0.0987403	0.390284	0.00388759	0.0122355
757	1	-658.3509	-659.5602	1.209249	0.380019	0.300674	0.480474	0.380154	0.883259	1.11674	0.1738731	0.88934	1.12443	0.430246	0.340414	5.512447e-06	5.51245e-06	5.51245e-06	0.0993063	0.864254	0.00245927	0.0339804	0.384567	0.351802	4.79494	4.3864	0.148496	1.8515	1.870449	0.283201	3.53106	2.58975	2.3691	0.00237445	0.0135371
758	0	-649.3067	-656.9167	7.610002	0.052694	0.25545	0.479209	2.3231	0.198134	1.80187	1.636522	0.331603	3.01566	0.265951	1.28928	0.0001609216	0.000160922	0.000160922	0.288623	0.0273455	0.0413565	0.642675	0.0814889	0.336369	0.107612	0.444198	0.861858	1.13814	0.2061272	0.870201	1.14916	0.0945502	0.390284	0.00388759	0.00867804
759	1	-660.0509	-660.9793	0.9283841	0.376887	0.298196	0.483606	0.382632	0.87598	1.12402	0.184824	0.882795	1.13277	0.430246	0.340414	6.892931e-06	6.89293e-06	6.89293e-06	0.374873	0.488578	0.00928353	0.127266	0.390703	0.351802	4.87144	4.3864	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.3691	0.00171012	0.0146382
760	0	-647.0083	-654.3822	7.373908	0.052694	0.283477	0.479209	2.57799	0.198134	1.80187	1.636522	0.331603	3.01566	0.265951	1.43074	0.0001598037	0.000159804	0.000159804	0.255025	0.14057	0.0365423	0.567862	0.0704491	0.335453	0.0934793	0.445114	0.859511	1.14049	0.2096768	0.86812	1.15191	0.0819642	0.390284	0.00434141	0.00870324
761	1	-658.6149	-659.8659	1.251029	0.384149	0.303942	0.476344	0.376886	0.892859	1.10714	0.1594598	0.898028	1.11355	0.430246	0.340414	7.607842e-06	7.60784e-06	7.60784e-06	0.456828	0.491406	0.00351941	0.0482467	0.390703	0.351802	4.87144	4.3864	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.3691	0.00121252	0.0146382
762	0	-646.7947	-651.6304	4.835702	0.0544625	0.283477	0.495292	2.57799	0.198134	1.80187	1.636522	0.331603	3.01566	0.274877	1.43074	5.455122e-05	5.45512e-05	5.45512e-05	0.520089	0.0964365	0.0420461	0.341429	0.0738192	0.3515	0.0901091	0.429067	0.900628	1.09937	0.1478175	0.905108	1.10484	0.0819642	0.390284	0.00434141	0.0134499
763	1	-659.7397	-662.9884	3.248715	0.389862	0.316217	0.449526	0.364611	0.92892	1.07108	0.1055613	0.931276	1.0738	0.419694	0.340414	1.142548e-05	1.14255e-05	1.14255e-05	0.455544	0.490025	0.00301036	0.0514214	0.390703	0.35557	4.87144	4.43338	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.39448	0.00145787	0.0110255
764	0	-646.9773	-651.808	4.830778	0.0506004	0.306945	0.421117	2.55452	0.214537	1.78546	1.570781	0.346637	2.88486	0.235859	1.43074	8.153118e-05	8.15312e-05	8.15312e-05	0.520089	0.0964365	0.0420461	0.341429	0.0647366	0.352596	0.0785757	0.427972	0.903434	1.09657	0.1436164	0.907676	1.10171	0.0716562	0.390284	0.00504605	0.0134499
765	1	-661.4658	-663.8457	2.379866	0.387067	0.316217	0.446303	0.364611	0.92892	1.07108	0.1055613	0.931276	1.0738	0.416685	0.340414	1.479792e-05	1.47979e-05	1.47979e-05	0.58824	0.341473	0.00388725	0.0664	0.390703	0.35557	4.87144	4.43338	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.39448	0.00115067	0.0128869
766	0	-646.1166	-651.7502	5.633632	0.0548792	0.312632	0.459694	2.61875	0.2133	1.7867	1.575581	0.345517	2.89421	0.257287	1.46569	0.0001037394	0.000103739	0.000103739	0.404411	0.111236	0.0409548	0.443399	0.0686692	0.359032	0.0909375	0.475459	0.860481	1.13952	0.2082097	0.86898	1.15077	0.0798033	0.417245	0.00457074	0.0117578
767	1	-660.6523	-663.3482	2.69587	0.380879	0.311162	0.452491	0.369666	0.914069	1.08593	0.127716	0.917463	1.08996	0.416685	0.340414	1.479792e-05	1.47979e-05	1.47979e-05	0.32617	0.558808	0.00636134	0.108661	0.390703	0.35557	4.87144	4.43338	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.39448	0.00314719	0.0102615
768	0	-645.6135	-652.458	6.844448	0.0537986	0.312632	0.450642	2.61875	0.2133	1.7867	1.575581	0.345517	2.89421	0.25222	1.46569	7.320376e-05	7.32038e-05	7.32038e-05	0.1783	0.0134895	0.75444	0.053771	0.0686692	0.359032	0.0909375	0.475459	0.860481	1.13952	0.2082097	0.86898	1.15077	0.0798033	0.417245	0.00493428	0.00930732
769	1	-661.681	-662.2006	0.5195639	0.380879	0.311162	0.452491	0.369666	0.914069	1.08593	0.127716	0.917463	1.08996	0.416685	0.340414	1.443231e-05	1.44323e-05	1.44323e-05	0.412059	0.458689	0.0400596	0.0891928	0.390703	0.35557	4.87144	4.43338	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.39448	0.00396577	0.0133127
770	0	-646.0614	-652.8635	6.802138	0.0473982	0.303958	0.39703	2.54609	0.2133	1.7867	1.575581	0.345517	2.89421	0.222214	1.42503	3.689672e-05	3.68967e-05	3.68967e-05	0.179034	0.0124909	0.757548	0.0509266	0.0739054	0.358628	0.0980651	0.475863	0.859513	1.14049	0.2096734	0.868122	1.15191	0.0859852	0.417245	0.00565698	0.00883429
771	1	-660.7275	-662.0789	1.351462	0.380879	0.305871	0.452491	0.363381	0.914069	1.08593	0.127716	0.917463	1.08996	0.416685	0.334626	1.477527e-05	1.47753e-05	1.47753e-05	0.591813	0.222551	0.057535	0.128102	0.390703	0.35557	4.87144	4.43338	0.148496	1.8515	1.870449	0.283201	3.53106	2.63107	2.39448	0.00251681	0.0133127
772	0	-647.0062	-651.0092	4.002942	0.0503057	0.303958	0.421384	2.54609	0.2133	1.7867	1.575581	0.345517	2.89421	0.235845	1.42503	6.001233e-05	6.00123e-05	6.00123e-05	0.174289	0.0386631	0.737471	0.0495768	0.0696652	0.366502	0.0889558	0.467989	0.878385	1.12162	0.1812036	0.884954	1.13	0.0793105	0.417245	0.00749354	0.0120756
773	1	-664.3981	-667.9739	3.575792	0.392507	0.315209	0.440864	0.354043	0.941975	1.05803	0.08612522	0.943564	1.05981	0.416685	0.334626	1.17925e-05	1.17925e-05	1.17925e-05	0.591813	0.222551	0.057535	0.128102	0.38698	0.3523	4.87339	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63019	2.39448	0.00251681	0.00946497
774	0	-646.084	-650.0524	3.968375	0.0629716	0.310492	0.52748	2.60083	0.2133	1.7867	1.575581	0.345517	2.89421	0.295226	1.45566	8.744051e-05	8.74405e-05	8.74405e-05	0.668262	0.0666255	0.216076	0.0490364	0.0817744	0.362111	0.106676	0.47238	0.86786	1.13214	0.197064	0.875537	1.14216	0.0942253	0.417245	0.00673609	0.0120756
775	1	-661.512	-664.7495	3.2375	0.392507	0.315209	0.440864	0.354043	0.941975	1.05803	0.08612522	0.943564	1.05981	0.416685	0.334626	5.378661e-06	5.37866e-06	5.37866e-06	0.2941	0.41462	0.202761	0.0885194	0.38698	0.3523	4.87339	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63019	2.39448	0.00161997	0.0109697
776	0	-648.2617	-650.043	1.781291	0.065337	0.310492	0.547293	2.60083	0.2133	1.7867	1.575581	0.345517	2.89421	0.306315	1.45566	2.907671e-05	2.90767e-05	2.90767e-05	0.668262	0.0666255	0.216076	0.0490364	0.0746785	0.361992	0.0974762	0.472499	0.867574	1.13243	0.1974944	0.875283	1.14249	0.0860774	0.417245	0.0079159	0.0149367
777	1	-664.6475	-670.0409	5.393379	0.388747	0.312189	0.444624	0.357062	0.93295	1.06705	0.09955715	0.935055	1.06946	0.416685	0.334626	9.327058e-06	9.32706e-06	9.32706e-06	0.299803	0.14689	0.385158	0.168149	0.388083	0.3523	4.88728	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.39448	0.00121964	0.00748725
778	0	-646.3524	-652.8134	6.46106	0.0503474	0.310492	0.421733	2.60083	0.2133	1.7867	1.575581	0.345517	2.89421	0.23604	1.45566	5.627851e-05	5.62785e-05	5.62785e-05	0.262817	0.148054	0.480161	0.108968	0.0713457	0.368342	0.100809	0.520455	0.828855	1.17114	0.2562613	0.841267	1.18868	0.0860774	0.444398	0.00594393	0.00873424
779	1	-662.5839	-665.7307	3.146893	0.377627	0.286679	0.431906	0.327885	0.93295	1.06705	0.09955715	0.935055	1.06946	0.404766	0.307282	4.880863e-06	4.88086e-06	4.88086e-06	0.154209	0.153832	0.403363	0.288596	0.388083	0.3523	4.88728	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.39448	0.00117977	0.011729
780	0	-646.3467	-653.5529	7.206188	0.0516213	0.310492	0.432404	2.60083	0.2133	1.7867	1.575581	0.345517	2.89421	0.242013	1.45566	8.657111e-05	8.65711e-05	8.65711e-05	0.383086	0.1239	0.401824	0.0911902	0.0713457	0.368342	0.100809	0.520455	0.828855	1.17114	0.2562613	0.841267	1.18868	0.0860774	0.444398	0.00510411	0.00817451
781	1	-658.948	-660.9074	1.959361	0.377387	0.298012	0.434931	0.343453	0.929161	1.07084	0.105203	0.931501	1.07354	0.406159	0.320733	3.232023e-06	3.23202e-06	3.23202e-06	0.348189	0.186126	0.324697	0.140988	0.388083	0.3523	4.88728	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.39448	0.00186061	0.0130618
782	0	-646.1045	-652.6813	6.576791	0.0516213	0.310492	0.432404	2.60083	0.2133	1.7867	1.575581	0.345517	2.89421	0.242013	1.45566	0.000176676	0.000176676	0.000176676	0.322181	0.104201	0.532283	0.0413351	0.0707377	0.365203	0.101417	0.523593	0.821792	1.17821	0.2670632	0.83516	1.19737	0.0860774	0.444398	0.00317631	0.0110986
783	1	-660.187	-664.2985	4.111525	0.377356	0.297988	0.434963	0.343478	0.929084	1.07092	0.1053177	0.931429	1.07362	0.406159	0.320733	1.26866e-06	1.26866e-06	1.26866e-06	0.348189	0.186126	0.324697	0.140988	0.388083	0.3523	4.88728	4.43665	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.39448	0.00302167	0.00807585
784	0	-648.278	-653.6021	5.324117	0.052877	0.322106	0.442923	2.69811	0.2133	1.7867	1.575581	0.345517	2.89421	0.2479	1.51011	0.0002846004	0.0002846	0.0002846	0.0696162	0.143028	0.730618	0.0567371	0.0707377	0.365203	0.101417	0.523593	0.821792	1.17821	0.2670632	0.83516	1.19737	0.0860774	0.444398	0.00518761	0.0110986
785	1	-658.9137	-662.5088	3.595117	0.377356	0.297988	0.434963	0.343478	0.929084	1.07092	0.1053177	0.931429	1.07362	0.406159	0.320733	9.440413e-07	9.44041e-07	9.44041e-07	0.365505	0.195382	0.340845	0.0982679	0.388083	0.340048	4.88728	4.28235	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.3112	0.00279299	0.00928596
786	0	-646.5456	-652.0856	5.53995	0.0525119	0.322106	0.439864	2.69811	0.2133	1.7867	1.575581	0.345517	2.89421	0.246188	1.51011	0.0001151823	0.000115182	0.000115182	0.0388093	0.132521	0.79704	0.0316296	0.0685763	0.375346	0.0939662	0.514315	0.843795	1.1562	0.233501	0.854282	1.17057	0.0812712	0.444831	0.00518761	0.0110986
787	1	-658.9241	-662.32	3.395862	0.366742	0.297988	0.422728	0.343478	0.929084	1.07092	0.1053177	0.931429	1.07362	0.394735	0.320733	8.42518e-07	8.42518e-07	8.42518e-07	0.748844	0.110507	0.121512	0.0191369	0.388083	0.340048	4.88728	4.28235	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.3112	0.00350337	0.00898069
788	0	-646.7208	-652.7167	5.995812	0.0542318	0.322106	0.454271	2.69811	0.2133	1.7867	1.575581	0.345517	2.89421	0.254251	1.51011	0.0001878771	0.000187877	0.000187877	0.147022	0.539647	0.274508	0.0388225	0.074402	0.375346	0.101949	0.514315	0.843795	1.1562	0.233501	0.854282	1.17057	0.0881754	0.444831	0.00410213	0.0110986
789	1	-658.0702	-662.9869	4.916682	0.370189	0.300789	0.419281	0.340677	0.937818	1.06218	0.09231085	0.939636	1.06424	0.394735	0.320733	1.415967e-06	1.41597e-06	1.41597e-06	0.741785	0.109465	0.129794	0.0189564	0.388083	0.340048	4.88728	4.28235	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.3112	0.00298416	0.00683468
790	0	-647.276	-652.4593	5.183293	0.0413754	0.322106	0.346579	2.69811	0.2133	1.7867	1.575581	0.345517	2.89421	0.193977	1.51011	0.0001630426	0.000163043	0.000163043	0.195565	0.508936	0.258886	0.0366131	0.0684702	0.375346	0.0938208	0.514315	0.843795	1.1562	0.233501	0.854282	1.17057	0.0811455	0.444831	0.00666865	0.0106304
791	1	-659.3159	-663.2254	3.909474	0.370189	0.29816	0.419281	0.337699	0.937818	1.06218	0.09231085	0.939636	1.06424	0.394735	0.31793	1.652986e-06	1.65299e-06	1.65299e-06	0.3834	0.244975	0.354847	0.0167793	0.388083	0.340048	4.88728	4.28235	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.3112	0.00293613	0.00868889
792	0	-650.5924	-657.4565	6.864181	0.0483708	0.303761	0.405177	2.54445	0.2133	1.7867	1.575581	0.345517	2.89421	0.226774	1.4241	0.0001418473	0.000141847	0.000141847	0.288105	0.358487	0.30962	0.0437882	0.0728462	0.375346	0.099817	0.514315	0.843795	1.1562	0.233501	0.854282	1.17057	0.0863316	0.444831	0.00666865	0.0073793
793	1	-662.4607	-666.7791	4.318424	0.367326	0.277245	0.422144	0.318619	0.930564	1.06944	0.1031115	0.932816	1.07202	0.394735	0.297932	2.48834e-06	2.48834e-06	2.48834e-06	0.154392	0.335959	0.486638	0.0230112	0.388083	0.344103	4.88728	4.33342	0.14713	1.85287	1.877843	0.281792	3.54872	2.63768	2.33876	0.00243758	0.00852123
794	0	-649.7229	-657.331	7.608062	0.0440532	0.303761	0.36901	2.54445	0.2133	1.7867	1.575581	0.345517	2.89421	0.206532	1.4241	0.0002796318	0.000279632	0.000279632	0.288105	0.358487	0.30962	0.0437882	0.0748193	0.385513	0.097844	0.504149	0.86665	1.13335	0.1988897	0.87446	1.14356	0.0863316	0.444831	0.00512677	0.00773178
795	1	-661.5687	-666.2444	4.675699	0.367326	0.277245	0.422144	0.318619	0.930564	1.06944	0.1031115	0.932816	1.07202	0.394735	0.297932	3.260695e-06	3.2607e-06	3.2607e-06	0.342727	0.3605	0.223682	0.0730912	0.377874	0.344103	4.75871	4.33342	0.14713	1.85287	1.877843	0.281792	3.54872	2.56829	2.33876	0.00183142	0.00853878
796	0	-649.6114	-658.206	8.594561	0.0407505	0.303761	0.341345	2.54445	0.2133	1.7867	1.575581	0.345517	2.89421	0.191048	1.4241	0.0004669834	0.000466983	0.000466983	0.331047	0.355738	0.307246	0.0059689	0.0748193	0.367333	0.097844	0.480375	0.86665	1.13335	0.1988897	0.87446	1.14356	0.0863316	0.423854	0.0050549	0.00608676
797	1	-662.8836	-665.5251	2.641549	0.363371	0.277879	0.426099	0.325848	0.920545	1.07945	0.1180485	0.923465	1.08288	0.394735	0.301863	3.439858e-06	3.43986e-06	3.43986e-06	0.427259	0.314136	0.194914	0.0636908	0.377874	0.358554	4.75871	4.51541	0.14713	1.85287	1.877843	0.281792	3.54872	2.56829	2.43698	0.00136452	0.0124805
798	0	-648.1541	-653.1935	5.039337	0.0407505	0.303761	0.341345	2.54445	0.2133	1.7867	1.575581	0.345517	2.89421	0.191048	1.4241	0.0007166133	0.000716613	0.000716613	0.327917	0.352374	0.30434	0.0153696	0.0715723	0.363009	0.100458	0.509516	0.832089	1.16791	0.2513256	0.844073	1.18473	0.0860153	0.436262	0.0078885	0.0091212
799	1	-659.0722	-662.618	3.545799	0.363371	0.284055	0.426099	0.33309	0.920545	1.07945	0.1180485	0.923465	1.08288	0.394735	0.308573	2.738518e-06	2.73852e-06	2.73852e-06	0.50147	0.195008	0.228769	0.0747532	0.374056	0.3466	4.76253	4.41296	0.145644	1.85436	1.885966	0.280252	3.56821	2.56829	2.37978	0.00160096	0.0106156
800	0	-647.6356	-654.3252	6.689591	0.041437	0.292209	0.340659	2.40229	0.216893	1.78311	1.561705	0.348766	2.86725	0.191048	1.34725	0.000882839	0.000882839	0.000882839	0.31798	0.298858	0.368258	0.0149039	0.0703502	0.35681	0.10168	0.515715	0.81788	1.18212	0.2730578	0.83179	1.20223	0.0860153	0.436262	0.00486299	0.0091212
801	1	-658.5844	-662.5712	3.986846	0.363371	0.294665	0.426099	0.345531	0.920545	1.07945	0.1180485	0.923465	1.08288	0.394735	0.320098	3.686421e-06	3.68642e-06	3.68642e-06	0.493013	0.103163	0.269317	0.134507	0.378799	0.348279	4.82293	4.43434	0.145644	1.85436	1.885966	0.280252	3.56821	2.60086	2.39131	0.00164528	0.00968997
802	0	-648.9123	-655.4141	6.501781	0.0377543	0.295919	0.310383	2.43279	0.216893	1.78311	1.561705	0.348766	2.86725	0.174069	1.36435	0.001316326	0.00131633	0.00131633	0.31798	0.298858	0.368258	0.0149039	0.0703502	0.361265	0.10168	0.522153	0.81788	1.18212	0.2730578	0.83179	1.20223	0.0860153	0.441709	0.00488442	0.0091212
803	1	-658.6011	-661.996	3.394926	0.366949	0.288817	0.422521	0.332556	0.929609	1.07039	0.1045343	0.931921	1.07305	0.394735	0.310687	3.508679e-06	3.50868e-06	3.50868e-06	0.148744	0.729421	0.0812542	0.0405812	0.378799	0.348279	4.82293	4.43434	0.145644	1.85436	1.885966	0.280252	3.56821	2.60086	2.39131	0.00164528	0.0108365
804	0	-647.5364	-653.2925	5.756077	0.0493693	0.314748	0.378638	2.41396	0.230694	1.76931	1.510216	0.361091	2.76939	0.214004	1.36435	0.0002931082	0.000293108	0.000293108	0.362234	0.312465	0.32398	0.00132204	0.0711678	0.361265	0.102862	0.522153	0.81788	1.18212	0.2730578	0.83179	1.20223	0.087015	0.441709	0.00771518	0.00840759
805	1	-663.0767	-667.6574	4.580735	0.36048	0.284431	0.409118	0.322808	0.936801	1.0632	0.09382373	0.938678	1.06533	0.384799	0.30362	1.130594e-05	1.13059e-05	1.13059e-05	0.0980898	0.48102	0.394129	0.0267615	0.378799	0.333376	4.82293	4.24459	0.145644	1.85436	1.885966	0.280252	3.56821	2.60086	2.28898	0.00149265	0.00906943
806	0	-649.3871	-654.9565	5.569395	0.0510407	0.328455	0.360341	2.31885	0.248143	1.75186	1.448818	0.376359	2.65704	0.205691	1.32365	0.0001624472	0.000162447	0.000162447	0.631862	0.180364	0.187011	0.000763122	0.0828892	0.378944	0.110348	0.504474	0.857903	1.1421	0.2121082	0.866698	1.1538	0.0966184	0.441709	0.00659616	0.0102977
807	1	-663.7162	-667.4424	3.72621	0.369579	0.289658	0.431452	0.33815	0.922759	1.07724	0.1147464	0.925524	1.08047	0.400515	0.313904	2.011482e-05	2.01148e-05	2.01148e-05	0.294013	0.376527	0.308512	0.0209481	0.378799	0.333376	4.82293	4.24459	0.145644	1.85436	1.885966	0.280252	3.56821	2.60086	2.28898	0.00126232	0.0106166
808	0	-646.6264	-650.9066	4.280146	0.0504287	0.327708	0.356946	2.31959	0.247579	1.75242	1.450743	0.37587	2.66049	0.203687	1.32365	8.791698e-05	8.7917e-05	8.7917e-05	0.546037	0.222748	0.230957	0.000258447	0.0713078	0.392986	0.0949296	0.523168	0.857903	1.1421	0.2121082	0.866698	1.1538	0.0831187	0.458077	0.0037266	0.0157485
809	1	-660.5684	-663.6138	3.045337	0.369579	0.280402	0.431452	0.327345	0.922759	1.07724	0.1147464	0.925524	1.08047	0.400515	0.303874	1.669345e-06	1.66935e-06	1.66935e-06	0.348243	0.277659	0.341116	0.0329823	0.372252	0.333376	4.73956	4.24459	0.145644	1.85436	1.885966	0.280252	3.56821	2.55591	2.28898	0.00126232	0.0119343
810	0	-644.8169	-651.687	6.870182	0.0395851	0.327708	0.280192	2.31959	0.247579	1.75242	1.450743	0.37587	2.66049	0.159889	1.32365	6.705706e-05	6.70571e-05	6.70571e-05	0.546037	0.222748	0.230957	0.000258447	0.0615777	0.386878	0.0842424	0.529276	0.844571	1.15543	0.2323232	0.854961	1.16964	0.0729101	0.458077	0.0040728	0.0114204
811	1	-656.5201	-659.3274	2.807367	0.369579	0.281128	0.431452	0.328192	0.922759	1.07724	0.1147464	0.925524	1.08047	0.400515	0.30466	1.758989e-06	1.75899e-06	1.75899e-06	0.554216	0.374759	0.0658276	0.00519767	0.380439	0.3366	4.8438	4.28564	0.145644	1.85436	1.885966	0.280252	3.56821	2.61212	2.31112	0.00162495	0.0119343
812	0	-644.6846	-653.3114	8.626821	0.0410263	0.33439	0.290394	2.36689	0.247579	1.75242	1.450743	0.37587	2.66049	0.16571	1.35064	1.64294e-05	1.64294e-05	1.64294e-05	0.546037	0.222748	0.230957	0.000258447	0.0588946	0.385025	0.0805718	0.526741	0.844571	1.15543	0.2323232	0.854961	1.16964	0.0697332	0.455883	0.0040728	0.00833599
813	1	-661.7671	-661.1315	-0.6356216	0.370347	0.281711	0.430684	0.327608	0.924675	1.07532	0.1118887	0.92731	1.07839	0.400515	0.30466	8.169046e-06	8.16905e-06	8.16905e-06	0.42363	0.286457	0.0503171	0.239596	0.37843	0.340081	4.76504	4.28216	0.14715	1.85285	1.877738	0.281812	3.54846	2.57173	2.31112	0.00200281	0.0177329
814	0	-648.2425	-656.6602	8.417733	0.0410263	0.33439	0.290394	2.36689	0.247579	1.75242	1.450743	0.37587	2.66049	0.16571	1.35064	0.002711672	0.00271167	0.00271167	0.603161	0.141435	0.255119	0.000285484	0.0614167	0.380236	0.0858543	0.531531	0.834064	1.16594	0.2483131	0.84579	1.18233	0.0736355	0.455883	0.00220123	0.00773887
815	1	-662.538	-661.7657	-0.7723191	0.370347	0.291163	0.430684	0.338599	0.924675	1.07532	0.1118887	0.92731	1.07839	0.400515	0.314881	7.662438e-06	7.66244e-06	7.66244e-06	0.0934807	0.594478	0.0541576	0.257884	0.37843	0.340081	4.76504	4.28216	0.14715	1.85285	1.877738	0.281812	3.54846	2.57173	2.31112	0.00218769	0.0177329
816	0	-648.0241	-655.166	7.141895	0.0478301	0.336684	0.324548	2.28455	0.25689	1.74311	1.419427	0.383894	2.60489	0.186189	1.31061	0.003455458	0.00345546	0.00345546	0.663757	0.155644	0.180285	0.000314165	0.0614167	0.380236	0.0858543	0.531531	0.834064	1.16594	0.2483131	0.84579	1.18233	0.0736355	0.455883	0.00245527	0.00895056
