"i";"lambda1";"lambda2";"lambda3";"mu1";"mu2";"mu3";"q12";"q13";"q21";"q23";"q31";"q32";"p"
15;0,117179470534549;0,129707550285767;0,0977500391780829;0,0958400447674805;0,0984314308235417;0,0163981372458653;0,225904649922588;0,674639092369194;2,25639742905112;2,09554957018698;0,110365273056425;0,857143001880943;-369,418724566528
16;0,114820616839929;0,0613467686591203;0,0938318101214638;0,131543011692276;0,0817342461834123;0,012346901294996;0,709455792100368;1,13932612867833;2,24604315315618;2,76895281667175;0,331532458168805;0,961745217156049;-371,638285913043
17;0,100570786628253;0,100072963514756;0,0896981523930675;0,0751652571545461;0,0101597198509368;0,0341414938538319;0,195007933610412;1,18905336458609;0,792928464827327;3,84154462596243;0,829263839135013;1,02339230737478;-370,486317204012
18;0,147621882838201;0,0317017995245262;0,0656392615545237;0,0591475918007226;0,0700852008677129;0,0309904936637516;0,180107062737291;1,71620281436238;1,29326248626593;5,95064643682598;0,890228351062457;1,13292889209614;-371,59404893826
19;0,184120364406234;0,0561846584016209;0,0644596012728627;0,0704605223941266;0,0188581536941299;0,00303694369285736;0,110206635964529;1,4459534398533;1,07425856469131;3,85545547939947;0,760038751649842;1,05339661026074;-369,30454819801
20;0,15472608160296;0,0356823450413838;0,0516640173449605;0,0146092948111993;0,0224429641792673;0,00688307970498337;0,0263994548966975;1,47718121763455;0,685917079290061;3,65339914021819;0,648914446478265;0,630550161686601;-367,458860263856
21;0,142977671248573;0,0283672283685335;0,0498177302378831;0,0540845945271051;0,027650634222694;0,0181589817696862;0,00562381659005095;1,26914698304072;0,851844312161766;3,35581375104959;0,632665198633972;1,0827776954872;-370,047250006689
22;0,180873323158836;0,0380728285189705;0,0515719927365905;0,0370069197165487;0,193267377423008;0,0325503800180034;0,0531111698518932;1,05628748802211;0,787218437081744;5,42781946674935;0,542605160913813;1,01573461607382;-370,640612500022
23;0,235643705218024;0,0258325224427652;0,0706561407240791;0,0479891816548697;0,57894624467291;0,0339105282445673;0,134234092236314;1,00703078468749;1,60820316511958;1,89930440235717;0,490016757623246;0,235218941175195;-373,066096559188
24;0,191395878661286;0,216662840729975;0,052749240637122;0,0310317382167499;0,266832374491093;0,0371782457793529;0,760701808133786;1,09109252598759;2,67423761115193;0,360704235546636;0,324918868942828;0,382488434226526;-370,196683491067
25;0,188511255773668;0,200834599809947;0,0717525956055184;0,0954474386832523;0,0272105832522612;0,0150422076733756;1,23425411123242;1,38058126261564;4,08645385019836;1,48323384053264;0,785588927449602;0,187661811655139;-371,704239936882
26;0,0659344646325777;0,575623171583616;0,078823939179986;0,123120297295132;0,173915822520567;0,0565974908428616;1,30400282765349;1,2434490953426;4,46032864761531;0,716246927756146;0,475676451191569;0,342773917400137;-373,078617260435
27;0,076562994943183;0,489806879462764;0,0963100760885676;0,140462860377425;0,0698168044044288;0,0570421177874665;1,21903978704176;0,934529876356918;5,61144582496859;1,18425641322703;0,488759328384593;0,275048401057353;-373,49414646475
28;0,0854061254847958;0,429789176035977;0,0819618202550496;0,00938411934096218;0,253394549665212;0,0551602417399451;1,32263304874426;0,965445844388801;3,69229973298986;1,57618076545354;0,547594220255507;0,294806174920609;-370,796622548529
29;0,0917160434822175;0,370360663433223;0,110635685214073;0,0544481358961472;0,355538380529894;0,0411841644167539;0,8449851132777;0,643210469860187;0,85117979250304;4,7417317419924;0,771503120241407;0,381995484334176;-371,921574630744
30;0,058569202628982;0,467079973900407;0,0973695587677045;0,0495950968567292;0,179236358756199;0,0338683828802706;0,930839088928468;0,296549776604813;0,93765842304701;3,9695441628264;0,481179595375768;0,108387562417478;-370,076570448993
31;0,0350872959933932;0,532963160516814;0,104485708992385;0,027816781198887;0,222011309003795;0,0559843070741178;1,18884670648072;0,074101882180932;3,14413328588849;5,33355815681258;0,434385452676969;0,0436971603273852;-373,101641316713
32;0,0782596051274486;0,49006880447623;0,0941378970404292;0,00605057710514678;0,494681724126536;0,0132623579108967;2,04364288470409;0,107210344290528;5,99457685225207;3,9273418687701;0,446348826391942;0,52297043834608;-375,024730049746
33;0,0705530553028765;0,323552069204278;0,107187041102137;0,0104507536379925;0,25861025173957;0,032178877110446;2,21505814427595;0,904839959705305;6,55325368040894;2,56743120922989;0,482873167644222;0,493103026542902;-372,620451756558
34;0,0858028808501716;0,246047631311773;0,109311824678496;0,0360483198178215;0,134619751164675;0,0156219954762974;1,35489458079034;0,89773223683573;4,41141665237102;0,901333102158226;0,0128442755936968;0,875308544617069;-372,51043271196
35;0,0513037476136406;0,192928857205705;0,0979907715724707;0,00801412538094909;0,0394514134250878;0,0477136728641577;0,935774278390149;1,15196747555566;5,50911291545869;1,26956820153971;0,00802967752220702;1,11708955222326;-370,074651606916
36;0,0858241685719556;0,012791434876467;0,155007127702042;0,00217677577466675;0,120293694563805;0,0720851491997065;2,60497963052027;1,5159414195892;5,22461610884345;3,21086707676716;0,33772704989291;0,817583504108535;-374,98367686153
37;0,00345749818242855;0,173459651316563;0,14626662391643;0,0071896056822275;0,103508785391624;0,063247480048428;1,8843908582579;1,09544931827882;3,81772342006411;2,99522525926162;0,398773811230154;1,25921015747135;-373,039116503394
38;0,0166418483202934;0,145111721580801;0,140189823151092;0,000362265641547169;0,173262037020096;0,0601663922487786;1,39171183934809;0,757582215033207;4,25412792241112;7,46843729168237;0,543436075514994;0,96042299343885;-373,856642210141
39;0,0423953113188172;0,245491172778929;0,136713716057284;0,0883988685687936;0,0859531208152482;0,037910666990314;1,81353388122624;0,40244829116046;2,99088443867592;3,41588472071338;0,14579623959099;1,33733383486695;-374,489772544114
40;0,0478163030659884;0,189338634362382;0,103434731595352;0,0435391121424705;0,113847347876749;0,0367991572451628;1,30048329422672;0,958711354219982;4,16537372420795;3,89110532632237;0,0228898462256195;1,42154804578939;-371,845522477696
41;0,0543017892353303;0,251101198110192;0,0983368052411838;0,0299839082168024;0,277428713501702;0,0120444811210108;0,498343450442886;1,08556821681825;2,5797211106834;4,1317208099711;0,0998975665619252;1,3572231868044;-370,879913880005
42;0,0461406547427474;0,154098683569123;0,103392561927076;0,0335272499603924;0,121321268697987;0,0161639954739722;0,4009678770619;0,923218414276192;2,52168646728737;2,76683375404755;0,00270523286989645;0,905354858584069;-369,080209125689
43;0,101917591222926;0,138373284629394;0,0742804342466809;0,0526801841317464;0,121170718080496;0,0190055253536005;0,347978632935033;0,988739576000173;4,02377628669662;1,76237025028265;0,0680142344780891;1,06966622130329;-370,492389131599
44;0,142612314478246;0,14293213498286;0,0647307219944421;0,0196899868880861;0,048243942572936;0,0207860459099598;0,309835308322456;1,27252600786225;2,28755698012511;1,64320167683316;0,156471330711535;0,471020972850635;-369,875507918626
45;0,159986525354417;0,0312740671922718;0,0709676442621907;0,0702254802252467;0,0307651401616404;0,00317399247622446;0,10682640896677;0,463553445247194;1,08046024607063;1,59715627022299;0,018153637736037;0,72507229016005;-367,119542286261
46;0,146507828302065;0,113874186610889;0,0888749897479544;0,0464554137599521;0,174138337790463;0,000282550686018385;0,0323417761434286;0,853221277011332;2,27936500149101;0,626866030702765;0,0344058325594701;0,512917132858665;-367,672837224526
47;0,0546583062759336;0,0829403983738534;0,123939376841348;0,0746675170339684;0,0642432634881067;0,0235818933705362;0,26383140957615;0,870449080567171;2,67953646024666;0,76853669164847;0,138965353170844;0,550635549425369;-368,002804914902
48;0,0205965603213155;0,330206460385533;0,103992993494038;0,0101743567316121;0,242315019224987;0,0166327487867341;0,115650784051123;0,977503500765733;1,15296742167129;2,48870841767698;0,447810426040276;0,521982656256612;-368,268500463589
49;0,0421495938481144;0,383665830530616;0,0798317298740783;0,0310749958213838;0,281243285751633;0,0177235294354462;0,173357364550291;0,766621460451274;0,802609775246568;3,0255642690909;0,498589802102698;0,653261409358705;-369,88973957105
50;0,0589200939631224;0,353568581291372;0,0985234418728424;0,0108302104919082;0,105622700108781;0,0386980596300255;0,149072088457647;2,24045900714225;8,67148774270411;2,24705738666252;0,361986701097923;0,786783376185121;-374,199534284666
51;0,0165151704806934;0,524487733607375;0,0896615058717709;0,0320620400382909;0,0592378478287528;0,00703037215055379;1,79635622682532;1,41679120966769;8,81196723392699;1,32783960329966;0,195617577272712;0,771541796672631;-372,942267054429
52;0,0275588313730474;0,11299600166098;0,100458595364549;0,0212422759982981;0,0888573503722275;0,0263529793674266;0,823496009774623;1,65283238307567;5,39605649623342;0,499007072993417;0,0638939697353653;0,847490649451553;-370,28072979598
53;0,122150765175737;0,113552721987277;0,0749944966427903;0,0347007939806884;0,0402843431972304;0,00109157087802779;1,78224350373897;1,31041241791344;7,4891683411415;1,01582929882122;0,0153359830398365;1,00816666250923;-370,518702917807
54;0,0717081540926442;0,223220921599073;0,0546953207396902;0,026951166166898;0,163516272615332;0,000739846044697556;0,469553407076693;1,57678378897713;5,59327040264105;0,709216723162975;0,0500515683318431;1,00727414039451;-369,764767893582
55;0,126689309191166;0,171192464156402;0,0773854937055538;0,0543639557850121;0,12747885721037;0,000857044816569703;0,344949819591569;2,29733810831278;5,88909568149991;0,656032845278824;0,576484960394842;0,701820158407674;-370,21149073353
56;0,129880625279101;0,0920625440188112;0,0636388469590596;0,0368460025205248;0,0143513811833;0,00945005369524334;1,63431443170569;2,85850790090573;4,57711086438321;0,113850347242088;1,06456621000975;0,4617152580996;-369,645051005365
57;0,131289606020456;0,0219027019186355;0,112995241172652;0,0922980727143422;0,0177593936536029;0,00252233287185197;0,812626999787279;3,61344944816992;3,54869944390678;0,548784012691704;2,11986465468821;0,319988173529466;-370,979218302069
58;0,1235100280521;0,0104026483865986;0,0999144106848215;0,094536687381959;0,00655425860339722;0,00285691170497919;0,908568824961278;3,26036415130078;2,28636261459182;3,22469998582375;2,16861879510574;0,268225020128016;-370,967410791811
59;0,119557437091023;0,0130720621837916;0,0861614597761072;0,0995768362061701;0,0040696923627712;0,0063270098028477;1,22336931330442;4,1983657706621;2,23429391337687;1,52678232164563;2,33074475798416;0,0884383990418714;-370,618608027341
60;0,164397524391642;0,0705151996921261;0,0702968111579571;0,0490090062686379;0,198227252416865;0,000189277957595686;0,908176690587986;4,37902272102393;0,337946332664946;1,95067324559329;2,69861146585931;0,0244253204824365;-369,833340642936
61;0,168328671963359;0,0512324867290427;0,0547649435481487;0,0491986301901669;0,19375724278195;0,00295522292093974;0,444447970322884;3,55630338035246;0,822698913123603;2,39529997013425;2,72014291613457;0,632739359043796;-371,877127227228
62;0,204605329409613;0,0825250161724711;0,0420065892102433;0,0377576978135385;0,175698019333986;0,0157569157188091;0,380013322534059;4,46287637166905;3,29494919243904;0,795151985106446;1,4469149694079;0,694803980538285;-371,222544351083
63;0,251664393340792;0,105859248897762;0,0340400818038155;0,0276569890596473;0,0505077011057154;0,0294464759477361;0,164163378125189;3,34078713500114;4,62158173632759;1,15953418080249;0,747310398332919;1,0060703297727;-370,855225785272
64;0,242711125101794;0,105308344251427;0,0147284333286964;0,00437311340501447;0,109773708103205;0,0328462410339086;0,16579550077671;3,45689578482642;3,71777782646865;0,844020257757454;0,571880833783482;0,883615468912421;-372,902142089075
65;0,31342528128719;0,0740317555766763;0,028950449614007;0,0441384787988778;0,00641241330453567;0,0540076991305303;0,0336177414152036;2,48816667704623;4,58158589149564;2,91370400008863;0,880102420763278;0,60249995083169;-375,963708983783
66;0,319331815194378;0,128806328740846;0,0248590710626884;0,076472608508868;0,0155907832673369;0,0264641960700823;3,05258881986062;1,65618156530958;2,49283441304651;3,03252569733288;1,08664602966688;0,259448462810721;-373,884637936561
67;0,313286480806868;0,0353874159011714;0,0149637848157455;0,0151954186633448;0,00597348134667456;0,0327474697606835;1,50660015670009;1,76662914349006;1,64449464580389;3,74617239361064;1,19973435809113;0,850412558717639;-372,980692077532
68;0,269151806515885;0,0593921953432676;0,0329943137558525;0,00929175925743592;0,166566495630881;0,032002108662598;1,80032990645539;1,51820817126187;1,22175742702272;7,51924299163853;1,42836624984183;1,97002596797602;-375,005197721055
69;0,238945041479744;0,0776144409297997;0,0193869912683436;0,0208571671693442;0,0735955691918451;0,0627972069441448;1,57263890397743;1,10234445249488;1,5396853567599;6,99546638330277;1,41652501225078;0,174700155843915;-373,219781716272
70;0,25466258038875;0,152529116007323;0,0336314272106811;0,0745769527725381;0,130667687307208;0,0620673040171674;1,82273676175205;0,887392023742769;0,809248922959552;7,33985172413982;1,40105402683859;0,00833915326833829;-374,377309284793
71;0,255860515354502;0,061742771542972;0,0395784632569636;0,0314774303065984;0,160645915021833;0,0465994987455465;1,76761924168841;1,05634492312227;0,218367399640209;4,24683192069756;1,85228120013158;0,0236533208944107;-371,736800226054
72;0,28809695076644;0,170046204490522;0,039290565650673;0,121212847367686;0,248076744300886;0,00930613709881109;1,54636587666022;2,07340581037948;0,119087458216579;4,00320444652713;1,61616679892411;0,072643556571318;-372,089720276813
73;0,240580551337029;0,105860920834309;0,0841447011293905;0,206041579082161;0,0419507354720361;0,0176581134182816;1,38784486553014;2,51683196769194;0,169794048534296;4,21904126255237;1,57057076543678;0,372312144055769;-373,024148534209
74;0,220955226803744;0,0162251664547063;0,108653273435603;0,237616073946528;0,0474276061149418;0,018008091799586;0,684854836270735;2,17108849538373;0,168354774223497;3,6970671513532;1,23182539497261;0,394043168943662;-372,430430120047
75;0,23041735868353;0,116841974197936;0,0563849306201533;0,0478642771070196;0,0167034328303666;0,0340358345298294;0,609230897039128;2,25834501133637;0,119143020718627;4,14386962367694;1,43589221222194;0,80640654839213;-371,492904176015
76;0,21168653269884;0,168974286753375;0,0135057042630227;0,118271446742953;0,010388255032783;0,0580861114403297;0,502958242153688;1,3098368331656;1,44131234655715;3,97498431809005;1,52981791703427;0,791084187961235;-375,820979619197
77;0,198946386456538;0,350068028964446;0,0120779558303182;0,123018214443742;0,0312898912365706;0,0380415594919126;1,99004461878906;1,99675012106597;3,07694322776253;4,69034450157791;1,4674573048697;0,81278081187986;-373,886038983957
78;0,11129419052988;0,563970338896068;0,0167155139509405;0,0660400334153091;0,209425753190215;0,0428141213113405;0,737132868162869;3,23571430481615;0,999078699563105;3,96430784435695;2,39270425188281;0,282570645477131;-375,394316067447
79;0,186081722213808;0,580896748637899;0,034128211630426;0,163412573738455;0,351390563695221;0,0391728633802278;0,677728019874089;4,40927816594465;2,44317863789455;2,80501384737431;2,27467692744584;0,360434017593746;-377,853872200174
80;0,243879083131405;0,486542749242366;0,0370612368240125;0,113427296420752;0,3530932268157;0,0335812151913919;0,432533487147296;4,9411749505845;0,826916518045937;3,31104685974388;2,60185310855833;0,347707711042326;-375,472489067871
81;0,182568531302304;0,577993413377745;0,046954755741666;0,0296594718840138;0,427081590378971;0,0512764083575304;0,106092768428591;4,96119753658438;0,696401456688925;0,835748682258681;1,886816670604;0,203746800057347;-374,651076812231
82;0,175718759605389;0,533656566757577;0,059626045665933;0,0832347449779134;0,303810000092819;0,0661390606375448;0,165458589027307;3,04664371008725;1,080362721625;1,7831450533395;1,38355280600506;0,24856478585469;-374,274435216585
83;0,186499156953789;0,550086337844256;0,0521083823966142;0,0922910251027385;0,309838935383646;0,0646714459921626;0,356489100448334;1,70022317065297;1,38102124974748;2,67722866759121;1,14777821233003;0,438913114849506;-374,334695897429
84;0,124675692640409;0,530532154391473;0,128638938533221;0,17859972251176;0,226519095581567;0,095353650160011;0,391032665543982;1,90629145365251;0,757305400949117;5,15550610649688;1,0511471129314;0,599796829288541;-377,838581567826
85;0,0996733213356056;0,629564557465269;0,116169261282446;0,0019381952791674;0,440576406032919;0,112896123132982;0,85419514721611;1,3853226684433;4,27099393324354;3,53974051518924;0,731545289335716;0,393736988742838;-376,140725513806
86;0,0738617462844323;0,659609469275202;0,0771207199078258;0,019497911508716;0,192185304283638;0,0532956566960582;1,95084796499963;0,591843245976335;7,43212417114571;8,88341997183771;0,784827535879393;1,1807113738677;-378,828827579877
87;0,0406212610893806;0,426950586903571;0,0799216255602359;0,0166839524125712;0,185531038740897;0,0486749964449434;3,99968469493495;1,10822470341684;5,6092093450394;3,67284162348569;0,636769264344231;0,199455979824217;-376,333817531249
88;0,124971631863812;0,393012951915409;0,0759882483948482;0,0259326959919263;0,0354800236641033;0,0358146232790555;1,32728921051508;0,929753259609327;4,77059008158378;2,46749250511635;0,606292161032769;0,488726464863118;-374,440864219442
89;0,0653532750170612;0,434513967699622;0,0766921157843202;0,0716700207945023;0,0847960368611441;0,0198651838734644;1,2800152389483;0,684652840852752;2,36215759889108;5,58156754657344;0,675900096084345;0,435794940765524;-370,550639194946
90;0,053359434251717;0,460204522160267;0,100460146358957;0,102050684516783;0,370530622903492;0,0206361488528641;1,94585535203826;0,729851700704087;1,99372043977479;2,48812081464917;0,429391358800785;0,264167082940025;-374,656280784589
91;0,0546106385441757;0,488351616703825;0,0792733321072234;0,125968913093138;0,369467821448839;0,00801735849251961;0,6042564714239;0,992640232483957;0,648705634978288;2,41198925113114;0,878887327573127;0,271072765680013;-372,615799389651
92;0,0990304054321315;0,528972248582053;0,0692700731824446;0,00550160782730938;0,377908362128329;0,0358617817031039;0,652227138839226;0,971668085201191;1,52226743744278;3,07474841277561;0,424646119198706;0,222625807687718;-372,038317091226
93;0,132816747119371;0,314763477354663;0,0939792947332764;0,0442773527885321;0,322401334319723;0,0185170929237163;0,796158586681334;1,4340666990678;0,114402327540151;4,29365821218518;0,507573224562178;0,51427271523411;-375,553211008343
94;0,0421763612436054;0,258630368749823;0,0922817675592307;0,042621700597079;0,227812763024458;0,0330153202304625;0,842290134885269;0,116884871111057;0,120780672594117;4,07590967578741;0,328575227208794;0,598600651742349;-370,481516273776
95;0,0905747347129631;0,278895348954648;0,0882630104037937;0,0254652167746877;0,015722907563688;0,0783522781823553;0,348957493457387;0,695310206290121;1,00939064836739;5,79498022385252;0,271965625552672;0,853416048826255;-371,034444917758
96;0,0892734040370661;0,340371712572747;0,0915438634118362;0,0318729263573025;0,0444271206847477;0,0317799261675539;0,0736419001952166;0,674615790929415;0,722365184697389;7,38278823959805;0,307751313271991;0,77505569931772;-371,222129089981
97;0,00888859458054593;0,575508732725094;0,0848940234657229;0,0145988967411362;0,131960569371888;0,00775399874603999;0,159045292895665;0,700721222903361;1,91834221242366;2,47778895720054;0,101363024133602;0,355369802988961;-371,836284687379
98;0,0222569986420505;0,105014956213013;0,101393383025897;0,0171951275486988;0,226813787561195;0,00894724483918081;0,0620445847858984;0,67218689483191;0,84688578575181;1,22946736786326;0,237974861621621;0,440645527143775;-369,233541372975
99;0,0180964006957997;0,430718004797271;0,0886908379903938;0,0476285812656167;0,201673606194545;0,0414732586798422;0,168725111889216;0,467596072340268;0,812732712529857;2,93131789098483;0,124459065138858;0,780923678730692;-369,584167135512
100;0,00869140552447669;0,520167624295735;0,0739607861323407;0,0529320934296284;0,149255051937761;0,0160183139801738;0,104947216712328;0,28971261588169;0,571995749710525;7,99667750899445;0,123467081645824;1,0358369664242;-370,627085705191
