Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
3204	0	-641.1072	-642.3601	1.252848	0.436664	0.61385	0.836564	1.17602	0.685916	1.31408	0.4819495	0.722477	1.38413	0.636614	0.894934	0.0001056236	0.000105624	0.000105624	0.645386	0.123754	0.00311237	0.227748	0.421962	0.649321	0.472921	0.727737	0.943056	1.05694	0.08451711	0.944588	1.05866	0.447441	0.688529	0.0086479	0.0144629
3205	1	-636.1722	-643.4432	7.271001	0.207882	0.579463	0.293364	0.817741	0.829461	1.17054	0.2553364	0.841792	1.18794	0.250623	0.698602	0.0008201887	0.000820189	0.000820189	0.489422	0.0567703	0.18237	0.271438	0.209812	0.614401	0.250952	0.734872	0.910715	1.08929	0.1327282	0.914366	1.09365	0.230382	0.674636	0.00520969	0.0103407
3206	0	-636.3874	-644.0371	7.649669	0.418494	0.615938	0.801754	1.18002	0.685916	1.31408	0.4819495	0.722477	1.38413	0.610124	0.897978	0.001373119	0.00137312	0.00137312	0.0357862	0.720968	0.0142639	0.228982	0.428406	0.649321	0.480143	0.727737	0.943056	1.05694	0.08451711	0.944588	1.05866	0.454274	0.688529	0.00260776	0.00790467
3207	1	-636.6083	-645.9306	9.322232	0.210171	0.585843	0.291075	0.811361	0.838594	1.16141	0.2414127	0.849735	1.17684	0.250623	0.698602	0.0001442513	0.000144251	0.000144251	0.474616	0.0550529	0.219929	0.250402	0.210899	0.623138	0.250258	0.739433	0.91465	1.08535	0.1268484	0.918	1.08932	0.230579	0.681285	0.00520969	0.00741052
3208	0	-638.6542	-645.9177	7.263441	0.403467	0.608907	0.786551	1.18705	0.678086	1.32191	0.4948644	0.716211	1.39624	0.595009	0.897978	0.001378014	0.00137801	0.00137801	0.477464	0.42904	0.00548258	0.0880132	0.412705	0.635683	0.483318	0.744447	0.921193	1.07881	0.1170819	0.924067	1.08217	0.448012	0.690065	0.00449814	0.00662376
3209	1	-635.541	-647.27	11.729	0.211197	0.593061	0.286366	0.804143	0.848925	1.15107	0.2257115	0.858782	1.16444	0.248782	0.698602	0.0002008222	0.000200822	0.000200822	0.344717	0.0399853	0.323056	0.292242	0.19884	0.624821	0.234778	0.737749	0.917121	1.08288	0.1231594	0.920287	1.08662	0.216809	0.681285	0.00105519	0.00741052
3210	0	-637.2873	-645.3762	8.088895	0.40177	0.603121	0.783241	1.17577	0.678086	1.32191	0.4948644	0.716211	1.39624	0.592506	0.889446	0.001271324	0.00127132	0.00127132	0.477464	0.42904	0.00548258	0.0880132	0.417257	0.642694	0.478766	0.737436	0.931353	1.06865	0.1019367	0.933555	1.07117	0.448012	0.690065	0.00449814	0.00533312
3211	1	-633.6576	-643.7439	10.08634	0.209135	0.593061	0.283571	0.804143	0.848925	1.15107	0.2257115	0.858782	1.16444	0.246353	0.698602	0.0004518985	0.000451899	0.000451899	0.260498	0.274531	0.244129	0.220843	0.20766	0.626071	0.244288	0.736499	0.918957	1.08104	0.1204192	0.921989	1.08461	0.225974	0.681285	0.00173182	0.00935557
3212	0	-637.2382	-642.1668	4.928604	0.414115	0.606443	0.803709	1.17698	0.68009	1.31991	0.4915521	0.717813	1.39312	0.608912	0.89171	0.002743389	0.00274339	0.00274339	0.711143	0.0473499	0.00404023	0.237467	0.424669	0.651691	0.489146	0.750638	0.929441	1.07056	0.1047847	0.931764	1.07323	0.456907	0.701165	0.00356138	0.0103018
3213	1	-633.5369	-643.0534	9.516546	0.215932	0.593061	0.292786	0.804143	0.848925	1.15107	0.2257115	0.858782	1.16444	0.254359	0.698602	0.0006332216	0.000633222	0.000633222	0.260498	0.274531	0.244129	0.220843	0.20766	0.626229	0.244288	0.736684	0.918957	1.08104	0.1204192	0.921989	1.08461	0.225974	0.681456	0.000247597	0.0116142
3214	0	-635.1869	-642.2068	7.019936	0.414305	0.616423	0.803518	1.19551	0.680403	1.3196	0.4910352	0.718063	1.39264	0.608912	0.905968	0.001233535	0.00123354	0.00123354	0.711749	0.0465379	0.00404367	0.237669	0.424606	0.651595	0.489209	0.750734	0.929304	1.0707	0.1049894	0.931635	1.07338	0.456907	0.701165	0.00356138	0.008066
3215	1	-635.0631	-643.2177	8.154583	0.210757	0.582336	0.285769	0.7896	0.848925	1.15107	0.2257115	0.858782	1.16444	0.248263	0.685968	0.0006332216	0.000633222	0.000633222	0.304763	0.258098	0.229515	0.207623	0.200368	0.624359	0.235032	0.732375	0.920385	1.07961	0.1182872	0.923316	1.08305	0.2177	0.678367	0.000221808	0.014218
3216	0	-636.9757	-645.1082	8.132547	0.426235	0.619976	0.838406	1.2195	0.67408	1.32592	0.5014992	0.713013	1.4025	0.63232	0.919737	0.001637582	0.00163758	0.00163758	0.2175	0.100097	0.17121	0.511194	0.421349	0.651595	0.485457	0.750734	0.929304	1.0707	0.1049894	0.931635	1.07338	0.453403	0.701165	0.00163101	0.00750224
3217	1	-634.5658	-642.7463	8.18049	0.210609	0.584293	0.285569	0.792255	0.848925	1.15107	0.2257115	0.858782	1.16444	0.248089	0.688274	0.0006332216	0.000633222	0.000633222	0.536474	0.266594	0.103397	0.093535	0.202638	0.619261	0.242422	0.740842	0.910608	1.08939	0.1328868	0.914269	1.09377	0.22253	0.680052	8.34098e-05	0.014218
3218	0	-637.2765	-646.5344	9.257911	0.439011	0.619976	0.863538	1.2195	0.67408	1.32592	0.5014992	0.713013	1.4025	0.651275	0.919737	0.0005894778	0.000589478	0.000589478	0.214209	0.113713	0.168619	0.503459	0.43392	0.657144	0.499941	0.757128	0.929304	1.0707	0.1049894	0.931635	1.07338	0.46693	0.707136	0.000558365	0.00750224
3219	1	-636.0669	-642.2826	6.215682	0.224872	0.579956	0.307687	0.793539	0.844497	1.1555	0.2324354	0.854896	1.16973	0.266279	0.686747	0.0008027661	0.000802766	0.000802766	0.25472	0.380557	0.0490935	0.315629	0.208669	0.617587	0.250879	0.742516	0.908147	1.09185	0.1365662	0.912003	1.09649	0.229774	0.680052	0.000543543	0.0168715
3220	0	-635.9261	-645.5955	9.669393	0.43624	0.625105	0.858086	1.22959	0.67408	1.32592	0.5014992	0.713013	1.4025	0.647163	0.927345	0.001429065	0.00142906	0.00142906	0.214209	0.113713	0.168619	0.503459	0.439451	0.657442	0.505885	0.756831	0.929724	1.07028	0.1043634	0.932028	1.07293	0.472668	0.707136	0.000465898	0.0060003
3221	1	-641.9706	-645.6149	3.644248	0.207202	0.579956	0.28351	0.793539	0.844497	1.1555	0.2324354	0.854896	1.16973	0.245356	0.686747	0.002677565	0.00267756	0.00267756	0.0200341	0.250816	0.0981473	0.631002	0.192361	0.615372	0.23559	0.753664	0.898986	1.10101	0.1502768	0.903608	1.10668	0.213975	0.684518	0.00345975	0.0168715
3222	0	-635.9317	-644.4521	8.520465	0.442407	0.632405	0.855066	1.22229	0.681952	1.31805	0.4884786	0.719302	1.39024	0.648737	0.927345	0.0004556556	0.000455656	0.000455656	0.377567	0.0504314	0.416781	0.15522	0.455211	0.676223	0.510227	0.757951	0.943014	1.05699	0.08457858	0.944549	1.05871	0.482719	0.717087	0.00351482	0.0060003
3223	1	-633.4979	-644.03	10.5321	0.207961	0.576109	0.284547	0.788276	0.844497	1.1555	0.2324354	0.854896	1.16973	0.246254	0.682192	0.0001852121	0.000185212	0.000185212	0.0165512	0.436667	0.0810846	0.465697	0.200446	0.611412	0.250222	0.763244	0.889549	1.11045	0.164426	0.895025	1.11729	0.225334	0.687328	0.000388639	0.0100516
3224	0	-637.1871	-646.2766	9.089424	0.438142	0.632405	0.846822	1.22229	0.681952	1.31805	0.4884786	0.719302	1.39024	0.642482	0.927345	0.002202184	0.00220218	0.00220218	0.221749	0.0630563	0.521117	0.194078	0.455211	0.667501	0.510227	0.748174	0.943014	1.05699	0.08457858	0.944549	1.05871	0.482719	0.707838	0.00351482	0.00328248
3225	1	-634.8313	-644.6011	9.769792	0.207961	0.577598	0.284547	0.790313	0.844497	1.1555	0.2324354	0.854896	1.16973	0.246254	0.683955	0.0007228835	0.000722883	0.000722883	0.0165512	0.436667	0.0810846	0.465697	0.204945	0.612386	0.255107	0.76227	0.890966	1.10903	0.1622994	0.89631	1.11569	0.230026	0.687328	0.00173495	0.00948824
3226	0	-639.8654	-648.2077	8.342293	0.427227	0.62035	0.814685	1.18295	0.688015	1.31199	0.4785	0.72416	1.38091	0.620956	0.901652	0.0008886738	0.000888674	0.000888674	0.37965	0.00364733	0.449352	0.167351	0.455211	0.660473	0.510227	0.740296	0.943014	1.05699	0.08457858	0.944549	1.05871	0.482719	0.700384	0.004593	0.00500577
3227	1	-637.9431	-646.0098	8.066761	0.211429	0.577598	0.289293	0.790313	0.844497	1.1555	0.2324354	0.854896	1.16973	0.250361	0.683955	0.0007041818	0.000704182	0.000704182	0.0137139	0.406347	0.356022	0.223917	0.208583	0.612386	0.259635	0.76227	0.890966	1.10903	0.1622994	0.89631	1.11569	0.234109	0.687328	0.00543686	0.00877232
3228	0	-635.7049	-643.9724	8.267487	0.434159	0.62035	0.827905	1.18295	0.688015	1.31199	0.4785	0.72416	1.38091	0.631032	0.901652	0.0009437945	0.000943795	0.000943795	0.25231	0.00242396	0.298633	0.446633	0.449723	0.651794	0.515714	0.747437	0.931646	1.06835	0.1014999	0.93383	1.07086	0.482719	0.699616	0.004593	0.00500577
3229	1	-635.4287	-645.8011	10.37236	0.211429	0.577598	0.289293	0.790313	0.844497	1.1555	0.2324354	0.854896	1.16973	0.250361	0.683955	0.0005611624	0.000561162	0.000561162	0.00963687	0.285544	0.54747	0.157349	0.204525	0.610262	0.254583	0.759627	0.890966	1.10903	0.1622994	0.89631	1.11569	0.229554	0.684944	0.00183696	0.008457
3230	0	-637.9062	-644.9482	7.041978	0.432263	0.616653	0.846449	1.20752	0.676091	1.32391	0.4981657	0.714618	1.39935	0.639356	0.912086	0.003373001	0.003373	0.003373	0.056753	0.00305795	0.37674	0.563449	0.450987	0.65782	0.517164	0.754348	0.931646	1.06835	0.1014999	0.93383	1.07086	0.484075	0.706084	0.004593	0.00463087
3231	1	-636.1914	-644.2831	8.091656	0.197648	0.577598	0.270437	0.790313	0.844497	1.1555	0.2324354	0.854896	1.16973	0.234043	0.683955	0.0005611624	0.000561162	0.000561162	0.0116223	0.743141	0.0554703	0.189766	0.198079	0.610262	0.246559	0.759627	0.890966	1.10903	0.1622994	0.89631	1.11569	0.222319	0.684944	0.00439611	0.0101297
3232	0	-636.7112	-645.2345	8.523364	0.432263	0.629302	0.846449	1.23229	0.676091	1.32391	0.4981657	0.714618	1.39935	0.639356	0.930794	0.0005568157	0.000556816	0.000556816	0.0693148	0.0037348	0.238786	0.688164	0.451697	0.657773	0.516454	0.752075	0.933112	1.06689	0.09931609	0.935207	1.06928	0.484075	0.704924	0.004593	0.0047866
3233	1	-638.3659	-645.8816	7.51572	0.206609	0.579899	0.282697	0.793462	0.844497	1.1555	0.2324354	0.854896	1.16973	0.244653	0.686681	0.0007271599	0.00072716	0.00072716	0.21323	0.591557	0.0441555	0.151058	0.196066	0.612299	0.248572	0.776274	0.881911	1.11809	0.1758994	0.888125	1.12597	0.222319	0.694286	0.00515147	0.0100812
3234	0	-636.0642	-645.5851	9.520924	0.439469	0.627128	0.867679	1.23819	0.672409	1.32759	0.5042738	0.71168	1.40513	0.653574	0.932658	0.0001433704	0.00014337	0.00014337	0.110118	0.00593334	0.177277	0.706671	0.456345	0.656932	0.521769	0.751113	0.933112	1.06689	0.09931609	0.935207	1.06928	0.489057	0.704022	0.004593	0.00334931
3235	1	-633.1063	-644.4402	11.33384	0.204569	0.58167	0.279907	0.795884	0.844497	1.1555	0.2324354	0.854896	1.16973	0.242238	0.688777	0.0002618232	0.000261823	0.000261823	0.28798	0.166416	0.341591	0.204013	0.203235	0.614644	0.257661	0.779246	0.881911	1.11809	0.1758994	0.888125	1.12597	0.230448	0.696945	0.000262102	0.00858891
3236	0	-638.0034	-646.2411	8.237757	0.439469	0.627128	0.867679	1.23819	0.672409	1.32759	0.5042738	0.71168	1.40513	0.653574	0.932658	0.002410479	0.00241048	0.00241048	0.499966	0.103529	0.117534	0.278971	0.456345	0.662256	0.521769	0.7572	0.933112	1.06689	0.09931609	0.935207	1.06928	0.489057	0.709728	0.004593	0.00334931
3237	1	-633.2697	-644.5281	11.25835	0.206614	0.582446	0.282705	0.796947	0.844497	1.1555	0.2324354	0.854896	1.16973	0.244659	0.689696	0.0002618232	0.000261823	0.000261823	0.311781	0.128957	0.271271	0.287991	0.201875	0.614644	0.255938	0.779246	0.881911	1.11809	0.1758994	0.888125	1.12597	0.228906	0.696945	0.000262102	0.008715
3238	0	-638.792	-646.3628	7.570811	0.432599	0.619725	0.874549	1.25285	0.661897	1.3381	0.5218001	0.703316	1.42184	0.653574	0.936286	0.002410479	0.00241048	0.00241048	0.584084	0.120948	0.137309	0.157658	0.454762	0.656907	0.532779	0.769603	0.920999	1.079	0.1173717	0.923887	1.08238	0.49377	0.713255	0.00558548	0.00340219
3239	1	-633.5754	-643.1423	9.566845	0.206304	0.582446	0.282281	0.796947	0.844497	1.1555	0.2324354	0.854896	1.16973	0.244292	0.689696	0.0001052025	0.000105203	0.000105203	0.366589	0.171505	0.318958	0.142948	0.200261	0.615063	0.253582	0.778827	0.882513	1.11749	0.1749939	0.888668	1.12528	0.226922	0.696945	0.00097408	0.011188
3240	0	-637.1354	-646.2922	9.156766	0.443495	0.619725	0.896576	1.25285	0.661897	1.3381	0.5218001	0.703316	1.42184	0.670035	0.936286	0.001098996	0.001099	0.001099	0.724782	0.0800332	0.0908598	0.104325	0.455308	0.659399	0.534297	0.773795	0.920181	1.07982	0.118592	0.923126	1.08328	0.494802	0.716597	0.00336227	0.00405712
3241	1	-636.9093	-644.7083	7.798953	0.207274	0.58393	0.283933	0.799892	0.843937	1.15606	0.2332851	0.854406	1.1704	0.245604	0.691911	0.001528128	0.00152813	0.00152813	0.101808	0.353716	0.412404	0.132072	0.199368	0.617745	0.244664	0.758094	0.89799	1.10201	0.1517683	0.902699	1.10779	0.222016	0.687919	0.002809	0.011188
3242	0	-637.528	-645.9546	8.426618	0.436399	0.60981	0.903672	1.26276	0.651308	1.34869	0.5395994	0.694923	1.43901	0.670035	0.936286	0.001553079	0.00155308	0.00155308	0.724782	0.0800332	0.0908598	0.104325	0.455308	0.655045	0.534297	0.768686	0.920181	1.07982	0.118592	0.923126	1.08328	0.494802	0.711866	0.00336227	0.00485913
3243	1	-632.9417	-642.9348	9.993183	0.224212	0.58393	0.307135	0.799892	0.843937	1.15606	0.2332851	0.854406	1.1704	0.265673	0.691911	4.488394e-05	4.48839e-05	4.48839e-05	0.111594	0.26397	0.525874	0.0985621	0.215019	0.618602	0.263207	0.757237	0.899236	1.10076	0.1499011	0.903837	1.10639	0.239113	0.687919	0.000125008	0.011188
3244	0	-636.7688	-643.2365	6.467691	0.447636	0.619293	0.92694	1.2824	0.651308	1.34869	0.5395994	0.694923	1.43901	0.687288	0.950845	0.003096029	0.00309603	0.00309603	0.588368	0.0276922	0.198763	0.185177	0.46048	0.66288	0.529124	0.761696	0.930635	1.06937	0.1030062	0.932882	1.07195	0.494802	0.712288	0.00307916	0.00705573
3245	1	-634.6601	-644.2955	9.635332	0.224212	0.58393	0.307135	0.799892	0.843937	1.15606	0.2332851	0.854406	1.1704	0.265673	0.691911	0.0005083176	0.000508318	0.000508318	0.0654997	0.284281	0.22668	0.42354	0.217042	0.62352	0.265683	0.763257	0.899236	1.10076	0.1499011	0.903837	1.10639	0.241362	0.693388	0.000267104	0.011188
3246	0	-640.2721	-644.3416	4.0695	0.443022	0.627737	0.897195	1.27127	0.66112	1.33888	0.5231013	0.702699	1.42308	0.670109	0.949505	0.004251802	0.0042518	0.0042518	0.253153	0.0758132	0.347389	0.323644	0.46278	0.674624	0.531767	0.775191	0.930635	1.06937	0.1030062	0.932882	1.07195	0.497273	0.724908	0.00307916	0.0102213
3247	1	-633.9587	-644.1747	10.21598	0.229493	0.58394	0.31437	0.799906	0.843937	1.15606	0.2332851	0.854406	1.1704	0.271932	0.691923	0.0006734995	0.0006735	0.0006735	0.0654997	0.284281	0.22668	0.42354	0.222452	0.619018	0.272306	0.757745	0.899236	1.10076	0.1499011	0.903837	1.10639	0.247379	0.688381	0.000267104	0.00991813
3248	0	-641.646	-643.5313	1.88524	0.452603	0.630876	0.915688	1.27636	0.66156	1.33844	0.5223654	0.703048	1.42238	0.684146	0.953619	0.01070689	0.0107069	0.0107069	0.395433	0.0613702	0.281209	0.261988	0.461855	0.674624	0.530704	0.775191	0.930635	1.06937	0.1030062	0.932882	1.07195	0.496279	0.724908	0.00136348	0.00932673
3249	1	-637.1216	-647.7677	10.64611	0.234088	0.591677	0.320663	0.810505	0.843937	1.15606	0.2332851	0.854406	1.1704	0.277375	0.701091	0.0009477986	0.000947799	0.000947799	0.0828907	0.0942484	0.286866	0.535995	0.224832	0.619198	0.275073	0.757565	0.899499	1.1005	0.1495084	0.904076	1.1061	0.249952	0.688381	0.00152589	0.00754442
3250	0	-638.1581	-643.673	5.514986	0.455006	0.637812	0.913285	1.28021	0.665072	1.33493	0.5164923	0.705839	1.41675	0.684146	0.959011	0.004840128	0.00484013	0.00484013	0.727678	0.112934	0.125625	0.0337631	0.452024	0.677191	0.519408	0.77814	0.930635	1.06937	0.1030062	0.932882	1.07195	0.485716	0.727666	0.000815829	0.00932673
3251	1	-637.1979	-647.3157	10.11781	0.233949	0.590647	0.320473	0.809094	0.843937	1.15606	0.2332851	0.854406	1.1704	0.277211	0.69987	0.0009477986	0.000947799	0.000947799	0.0700654	0.234392	0.242481	0.453062	0.22576	0.623993	0.270731	0.74829	0.909423	1.09058	0.1346586	0.913177	1.09508	0.248246	0.686141	0.00252109	0.00755561
3252	0	-638.3456	-643.2147	4.869055	0.458145	0.642539	0.909449	1.27548	0.670002	1.33	0.5082748	0.709762	1.40892	0.683797	0.959011	0.005278561	0.00527856	0.00527856	0.727678	0.112934	0.125625	0.0337631	0.456215	0.679588	0.524223	0.780894	0.930635	1.06937	0.1030062	0.932882	1.07195	0.490219	0.730241	0.00152894	0.00932673
3253	1	-635.3353	-645.5032	10.1679	0.224654	0.590647	0.307741	0.809094	0.843937	1.15606	0.2332851	0.854406	1.1704	0.266197	0.69987	0.0007670751	0.000767075	0.000767075	0.197131	0.202365	0.209348	0.391156	0.231442	0.623993	0.277545	0.74829	0.909423	1.09058	0.1346586	0.913177	1.09508	0.254494	0.686141	0.00328665	0.0069096
3254	0	-635.6431	-642.5519	6.908815	0.440781	0.63438	0.874979	1.25929	0.670002	1.33	0.5082748	0.709762	1.40892	0.65788	0.946833	0.001292678	0.00129268	0.00129268	0.608461	0.0944318	0.268876	0.0282317	0.449565	0.674416	0.530873	0.796389	0.91707	1.08293	0.1232352	0.92024	1.08667	0.490219	0.735403	0.00337247	0.00786008
3255	1	-634.6872	-646.2499	11.56267	0.224654	0.593339	0.307741	0.812782	0.843937	1.15606	0.2332851	0.854406	1.1704	0.266197	0.70306	0.0009984544	0.000998454	0.000998454	0.0430151	0.152801	0.285928	0.518256	0.231442	0.624267	0.277545	0.748619	0.909423	1.09058	0.1346586	0.913177	1.09508	0.254494	0.686443	0.00056652	0.0069096
3256	0	-636.0328	-643.2563	7.223482	0.439033	0.638076	0.876726	1.2742	0.667346	1.33265	0.5126976	0.707647	1.41313	0.65788	0.956139	0.001292678	0.00129268	0.00129268	0.608461	0.0944318	0.268876	0.0282317	0.443641	0.674416	0.523877	0.796389	0.91707	1.08293	0.1232352	0.92024	1.08667	0.483759	0.735403	0.00337247	0.00729342
3257	1	-635.8742	-648.5698	12.69561	0.223874	0.593397	0.303256	0.803804	0.849409	1.15059	0.2249781	0.859207	1.16386	0.263565	0.6986	0.0009984544	0.000998454	0.000998454	0.0525734	0.224574	0.349463	0.37339	0.225357	0.625391	0.266741	0.740234	0.915904	1.0841	0.1249761	0.91916	1.08795	0.246049	0.682812	0.00043415	0.00518047
3258	0	-636.6896	-641.4525	4.762886	0.454178	0.639859	0.906968	1.27776	0.667346	1.33265	0.5126976	0.707647	1.41313	0.680573	0.958811	0.002112833	0.00211283	0.00211283	0.534354	0.0829305	0.236128	0.146588	0.453823	0.679047	0.529151	0.791758	0.923367	1.07663	0.1138389	0.926091	1.07981	0.491487	0.735403	0.000748575	0.0134071
3259	1	-636.13	-647.6329	11.50289	0.226824	0.593397	0.307251	0.803804	0.849409	1.15059	0.2249781	0.859207	1.16386	0.267038	0.6986	0.0006058513	0.000605851	0.000605851	0.49837	0.249733	0.116325	0.135572	0.215692	0.623195	0.25696	0.74243	0.912688	1.08731	0.1297789	0.916187	1.09148	0.236326	0.682812	0.00103969	0.00712206
3260	0	-637.4191	-643.1115	5.692325	0.448701	0.637293	0.887844	1.26101	0.671434	1.32857	0.5058931	0.710903	1.40666	0.668273	0.949152	0.0006176892	0.000617689	0.000617689	0.548715	0.0803727	0.228845	0.142067	0.452721	0.673716	0.530253	0.789094	0.921125	1.07887	0.1171831	0.924004	1.08225	0.491487	0.731405	0.000748575	0.0133203
3261	1	-634.8971	-643.1321	8.235033	0.228561	0.593615	0.309406	0.803586	0.849721	1.15028	0.2245049	0.859481	1.16349	0.268984	0.6986	0.0004899195	0.000489919	0.000489919	0.445799	0.22339	0.104054	0.226758	0.214874	0.628342	0.252128	0.737283	0.920226	1.07977	0.1185254	0.923168	1.08323	0.233501	0.682812	0.00188803	0.0122438
3262	0	-635.2852	-642.0019	6.716752	0.448701	0.641342	0.887844	1.26902	0.671434	1.32857	0.5058931	0.710903	1.40666	0.668273	0.955183	0.0001409004	0.0001409	0.0001409	0.550594	0.077223	0.229629	0.142554	0.452721	0.673716	0.530253	0.789094	0.921125	1.07887	0.1171831	0.924004	1.08225	0.491487	0.731405	0.00226787	0.0104451
3263	1	-636.7178	-644.7312	8.013387	0.206666	0.593615	0.279767	0.803586	0.849721	1.15028	0.2245049	0.859481	1.16349	0.243216	0.6986	0.001276473	0.00127647	0.00127647	0.552595	0.180342	0.0840025	0.183061	0.216485	0.626977	0.254019	0.735683	0.920226	1.07977	0.1185254	0.923168	1.08323	0.235252	0.68133	0.00406235	0.00984668
3264	0	-635.2669	-642.5055	7.238579	0.448701	0.639105	0.887844	1.2646	0.671434	1.32857	0.5058931	0.710903	1.40666	0.668273	0.951851	0.0004275943	0.000427594	0.000427594	0.175125	0.141741	0.421479	0.261654	0.451359	0.676276	0.528657	0.792093	0.921125	1.07887	0.1171831	0.924004	1.08225	0.490008	0.734184	0.0010582	0.0104451
3265	1	-634.1972	-644.4577	10.26048	0.208156	0.588566	0.281784	0.79675	0.849721	1.15028	0.2245049	0.859481	1.16349	0.24497	0.692658	0.0005801115	0.000580111	0.000580111	0.583735	0.134151	0.0887363	0.193377	0.209948	0.626977	0.246349	0.735683	0.920226	1.07977	0.1185254	0.923168	1.08323	0.228148	0.68133	0.00082032	0.00984668
3266	0	-636.91	-644.1434	7.233369	0.456062	0.643029	0.880483	1.24145	0.682449	1.31755	0.4876591	0.7197	1.38947	0.668273	0.942237	0.003179764	0.00317976	0.00317976	0.0544936	0.281129	0.145414	0.518963	0.456569	0.677085	0.524364	0.777624	0.930887	1.06911	0.1026301	0.933119	1.07168	0.490467	0.727355	0.00142097	0.00747166
3267	1	-634.8824	-641.4472	6.564743	0.224609	0.589582	0.304056	0.798126	0.849721	1.15028	0.2245049	0.859481	1.16349	0.264332	0.693854	6.259862e-05	6.25986e-05	6.25986e-05	0.25313	0.0581732	0.550847	0.13785	0.211902	0.627438	0.248304	0.735223	0.920901	1.0791	0.1175179	0.923795	1.08249	0.230103	0.68133	0.00163695	0.0159681
3268	0	-635.0046	-642.9902	7.985529	0.470564	0.643029	0.908482	1.24145	0.682449	1.31755	0.4876591	0.7197	1.38947	0.689523	0.942237	0.0001929491	0.000192949	0.000192949	0.0613728	0.316618	0.163771	0.458238	0.457981	0.674881	0.520865	0.767548	0.935756	1.06424	0.09537939	0.937693	1.06645	0.489423	0.721214	0.000783654	0.00974361
3269	1	-637.3489	-644.7569	7.407949	0.235314	0.599824	0.30909	0.787883	0.864482	1.13552	0.2021624	0.872532	1.14609	0.272202	0.693854	0.001482969	0.00148297	0.00148297	0.23376	0.0537216	0.585217	0.127301	0.206098	0.633663	0.23972	0.737036	0.924583	1.07542	0.1120256	0.927224	1.07849	0.222909	0.68535	6.30688e-05	0.0147005
3270	0	-634.2105	-642.2831	8.072619	0.471168	0.635045	0.909647	1.22603	0.682449	1.31755	0.4876591	0.7197	1.38947	0.690408	0.930538	3.185768e-05	3.18577e-05	3.18577e-05	0.0622493	0.487569	0.0317372	0.418444	0.46852	0.669484	0.532853	0.76141	0.935756	1.06424	0.09537939	0.937693	1.06645	0.500686	0.715447	0.000783654	0.00974361
3271	1	-634.4144	-645.6618	11.24748	0.219147	0.595651	0.287854	0.782401	0.864482	1.13552	0.2021624	0.872532	1.14609	0.2535	0.689026	0.0002082393	0.000208239	0.000208239	0.0897892	0.0340108	0.370498	0.505702	0.204739	0.630299	0.24108	0.742175	0.918486	1.08151	0.1211222	0.921552	1.08513	0.222909	0.686237	0.000259625	0.00906117
3272	0	-635.813	-644.5193	8.706333	0.467644	0.642505	0.897045	1.23247	0.685349	1.31465	0.4828826	0.722022	1.385	0.682344	0.937486	0.0007430334	0.000743033	0.000743033	0.0622493	0.487569	0.0317372	0.418444	0.457017	0.673124	0.519628	0.765341	0.935892	1.06411	0.09517668	0.937821	1.0663	0.488322	0.719232	0.00070747	0.00803969
3273	1	-634.1605	-643.1472	8.986718	0.216819	0.60607	0.277315	0.77517	0.877573	1.12243	0.182425	0.884225	1.13093	0.247067	0.69062	0.0001753627	0.000175363	0.000175363	0.479403	0.181591	0.0882377	0.250768	0.210009	0.636734	0.247285	0.749753	0.918486	1.08151	0.1211222	0.921552	1.08513	0.228647	0.693243	0.00114403	0.0122673
3274	0	-637.0494	-645.2336	8.184179	0.451639	0.642121	0.866344	1.23173	0.685349	1.31465	0.4828826	0.722022	1.385	0.658992	0.936925	0.002879755	0.00287975	0.00287975	0.0613561	0.480573	0.0312819	0.426789	0.457017	0.673681	0.519628	0.765974	0.935892	1.06411	0.09517668	0.937821	1.0663	0.488322	0.719827	0.00158448	0.00601585
3275	1	-632.9487	-642.4837	9.535013	0.216819	0.598675	0.277315	0.765712	0.877573	1.12243	0.182425	0.884225	1.13093	0.247067	0.682194	0.0001115342	0.000111534	0.000111534	0.491562	0.186197	0.0651122	0.257129	0.210009	0.636734	0.247285	0.749753	0.918486	1.08151	0.1211222	0.921552	1.08513	0.228647	0.693243	0.000254822	0.0122673
3276	0	-637.6332	-643.4643	5.831052	0.451639	0.642121	0.866344	1.23173	0.685349	1.31465	0.4828826	0.722022	1.385	0.658992	0.936925	0.00344898	0.00344898	0.00344898	0.185465	0.688341	0.0945579	0.0316355	0.454713	0.673928	0.517343	0.766752	0.935569	1.06443	0.09565794	0.937517	1.06665	0.486028	0.72034	0.000580058	0.0106405
