"i";"lambda1";"lambda2";"lambda3";"mu1";"mu2";"mu3";"q12";"q13";"q21";"q23";"q31";"q32";"p"
11;0,127182092873321;0,125862244044914;0,0910545219937338;0,085532541632485;0,0205756841910422;0,0324266818948012;0,150212234046438;2,43702600767455;0,589547409025887;0,115621081784064;1,23938498949774;0,0915818579128691;-370,115546825489
12;0,180448266360967;0,0681571060103401;0,0679802837777412;0,0435110392324186;0,066948585647239;0,00779227189609714;0,0334748834193889;2,92098917523104;0,544797438028774;0,182692616332998;1,46231516567511;0,205901602539772;-370,110585151295
13;0,195913129864114;0,0308151549687387;0,0427062334246635;0,0425923739297768;0,214128318571342;0,0092133831082136;0,0230741443885288;2,1170433541423;0,491255922499372;0,71577810150653;1,21516343345751;0,209388660378794;-369,529902457736
14;0,176854958819124;0,226239756912132;0,0367932817762668;0,0347878375284886;0,322372960273096;0,0014217282163233;0,0105620562149661;1,9339056606027;0,568653458278281;0,415289451324727;1,3842476176032;0,249961384634487;-371,403922684417
15;0,152525335417798;0,258174718739662;0,0168936916292849;0,0125042675388388;0,00473309952503526;0,0611512375236949;0,0614397970143739;2,40403294000006;1,3483413844825;0,142289529388181;1,26758236820281;0,245385709563358;-370,030765488968
16;0,126093233974945;0,380661443430848;0,00477152134005997;0,0120290478430297;0,067621777517593;0,0461091937286296;0,270490100939425;2,96372403814027;1,43884623832266;0,0726033193189632;1,79279617244294;0,0808700481499343;-371,783615576419
17;0,158634479632222;0,414177457022119;0,0274130357587179;0,0406881347321183;0,114586415496926;0,00869748775003984;0,350959705483941;3,36798860828098;1,41183183468213;0,799991347069613;1,43954975927941;0,306885984846157;-373,417766484463
18;0,0499648504503821;0,398778267032704;0,076581056385962;0,0885957911529093;0,182376563893228;0,00626152950194685;0,2954927493847;2,75451189171433;1,60386294763649;0,520013017188272;1,3177352616907;0,200534088947388;-371,617539718355
19;0,0454294207265416;0,368253986154262;0,109884485095557;0,114996093646006;0,231169404932483;0,0110386554426869;0,712488351601239;2,28471565932623;2,31079484284031;0,412239829449042;1,45916532323359;0,120469054404499;-373,641808263242
20;0,0556060001736712;0,363139003094067;0,0745542642854993;0,0711883435691684;0,122024963973779;0,0173439785462959;0,732944992202519;2,23802016266049;1,57600916160204;0,845251509679097;1,0876371645919;0,050221098021544;-371,289588273562
21;0,058708106297703;0,43552007931313;0,0871041790604961;0,10402008909978;0,21507609220082;0,00709551384924591;1,06708170023724;2,11821043745095;2,58720982505289;0,88501080667945;0,823841451361108;0,137866201266206;-373,801646322477
22;0,0481745263342197;0,164822741761768;0,145457768107915;0,312224497485636;0,158823596948968;0,00227915908327194;1,78334374190969;2,39645644433375;2,44805145732698;0,239834829357005;0,548117960143117;0,13627471493749;-379,445519638887
23;0,0104229834230035;0,0124467099359451;0,157530681762568;0,119308397424876;0,23187946360659;0,00706877118024501;2,28330295782724;2,37386985149718;6,54093577538138;0,24584414688204;0,763096089561273;0,32576366577298;-375,390997940795
24;0,0152531528857918;0,0705005409713004;0,13861147527888;0,127017894715622;0,131558775983204;0,0120612261823825;3,07458691468644;3,50576696502485;6,09798530557173;0,464790888781206;1,24836435439693;0,35709770071922;-377,246820078085
25;0,104091679079811;0,0193560493642227;0,153190452103253;0,131463413095658;0,131904112223893;0,00411634669475953;2,48196935494406;2,42910662075609;4,58681989725313;2,12602060858022;1,15493068348987;0,347562393688693;-376,611213312295
26;0,120449529354954;0,0201787300678183;0,0862569663711904;0,109124049487629;0,0313976533406651;0,0081845396058453;2,52930403628052;2,74902713324947;2,96230148375309;3,07795343720118;2,62734376098337;0,55918613342647;-378,681188692988
27;0,164743042248574;0,0252961477318314;0,0923867643846723;0,0251835813016863;0,120218432449333;0,0030727152459483;3,12268263860672;4,1613197926482;4,63108248732404;3,53128418776602;2,16081534839687;0,687638378097718;-376,619476531582
28;0,113642486490589;0,0838887394662918;0,0689088769072374;0,0237879119027857;0,0556142796127005;0,00799583136522001;0,900174804193285;3,74165417359752;3,97524659329403;3,12008445138775;1,97529212318148;0,691874163464512;-372,8516971321
29;0,160103125369987;0,0599924595277493;0,0675418657259552;0,0699954498101589;0,0156297738015319;0,00247622018506237;0,365806316291182;5,39397493543892;2,59598850837438;2,07371912184409;1,37000155562935;1,10676751380735;-374,434066322638
30;0,181910279450578;0,039880197087668;0,0686812020945894;0,0833727318576833;0,0880640063554593;0,0104557361237423;0,0112973770845514;2,39489712968006;3,67277927261395;0,322918577439279;0,111615017258621;1,21123696868975;-372,552826271938
31;0,192410469831115;0,0471256767391237;0,0682979087682234;0,0993685107467535;0,108932126073111;0,0122689097067053;0,803408647894279;1,78852428797648;3,90650198728272;0,435864914355048;0,127748714846959;1,31645209673346;-375,840552037189
32;0,178559208758721;0,124197886206601;0,0856602261178602;0,0719094521762365;0,162059745787088;0,028483811706647;0,490986745288903;2,62523410138162;7,00414316711261;1,35102330063806;0,231054825509631;1,22876457889149;-375,279636799658
33;0,185568564543968;0,109500983465497;0,0736369639927486;0,134787266219362;0,0784814319586258;0,0229442685766167;1,00791734897663;1,62417504938255;5,22907479445486;1,88947261226725;0,013894778087949;1,11154499775163;-374,676966685914
34;0,112572154611845;0,289930061021543;0,0926527015123;0,126960825212185;0,0793744422693819;0,0801411135425436;0,926811018498149;1,51285074002975;6,72273612402053;1,57990708117454;0,0163862448356237;1,26083105959367;-378,603230584181
35;0,172061175557233;0,102178712985818;0,176189041625983;0,185936999984958;0,103004521726339;0,0495543352254948;0,285326999726598;1,22107276734748;9,30664983464301;2,1683235718348;0,00635165028610821;1,25872054069062;-384,800130826573
36;0,0065210842052037;0,380972842136486;0,206773965135875;0,0427118765721997;0,282376895885089;0,0184033298889406;0,0193439568761607;1,20395075766303;7,43067979957918;0,33346424273116;0,077907820247244;1,09369497223546;-380,975593796485
37;0,0191654167239287;0,210351678980309;0,205236257341347;0,0432716479506265;0,700047465619821;0,0176745630272456;0,218125967492011;1,87072157876585;6,97094879774724;0,804121024520309;0,964064105232507;0,995452935416884;-380,749515144809
38;0,0102254898336425;0,395793571767837;0,170458392220886;0,0482353765308455;0,636381167315501;0,00448128174469869;1,14761803646573;2,38658965000714;6,53110710493661;1,83326587764442;0,917601683855199;0,645880496121827;-378,908481924816
39;0,00979400704046959;0,210611576221156;0,148922461272971;0,0642622764888798;0,601066496762941;0,00147099195222857;1,58997484292685;2,74133990306978;5,83705399095651;1,65050857506948;0,890570339936471;0,685138559790917;-378,000251736366
40;0,00491519576491004;0,182899937597497;0,153390460216317;0,0499447441888921;0,672562344053464;0,0048358896755929;1,4623973878005;3,79025549781929;5,5786119179357;1,75277482429011;1,03498278774355;0,676370932113554;-379,17751421739
41;0,0799098275425224;0,125125142431576;0,117896491941471;0,0591879389852419;0,522934484338242;0,00587770595333069;0,663975532680254;4,07768510692246;5,46499574624829;1,51033854136187;1,73458193682558;0,736618257346443;-377,205184344641
42;0,109164557609465;0,109996128823861;0,114372493430501;0,0837315349723235;0,0532360576189229;0,0401265294903464;1,9206574559877;4,26316010505103;4,29720752501994;1,78808189213741;3,04016675065996;0,240176818026608;-376,656529219779
43;0,0728449896589045;0,0875254419544427;0,129144965133671;0,0420234190811982;0,0362724512749963;0,00219760436295322;1,15506500929683;3,98176048089663;4,70075540201366;1,67372943485932;2,09005614784086;0,562842216315294;-374,740080234772
44;0,0261182211004537;0,0437380280297043;0,141103432658456;0,0865377425581291;0,175490056745638;5,79364118981328e-05;0,715061645317238;5,66361677272467;3,40243402073301;1,53103352072861;1,94217380620161;0,780436092442852;-375,08865923406
45;0,10220679798747;0,0346498625611672;0,0958303691447532;0,0207752611649269;0,174890844910546;0,000840749117529231;0,656573231811015;7,00606710238482;5,33046759812382;2,27171451947139;3,56930799571973;0,484193221246855;-376,690598219962
46;0,065012969362556;0,193567750385234;0,111940963951645;0,0460547773558045;0,498837824013191;0,00310093711497931;1,16214289813746;4,95119448037146;5,02585486104209;3,72598354250163;1,35053199356124;0,621620252957351;-379,309840362496
47;0,0434243158023061;0,224647310410404;0,10728626228955;0,0349267671274243;0,52754396566799;0,00981233892293148;0,578598810778922;4,2874970806896;2,90972817637882;2,99217561993925;2,15130904412538;0,503602470054551;-376,863575383397
48;0,13325983816619;0,146324628918306;0,108694555176962;0,00295952787621441;0,702695774722227;0,0124514224619796;0,419366039267687;5,17386810381766;0,715952630409873;4,25887730106421;3,02536837110977;0,79401069442301;-378,127037826873
49;0,213274080157854;0,119288752630153;0,0475709085140031;0,0100356182896328;0,700495460821493;0,0348785570793393;0,302818340210349;2,74851943154292;0,302365625353552;5,00947938286732;2,52332873935017;0,765590996101214;-378,739110949709
50;0,176720057617955;0,172130697329043;0,0615915739956058;0,00736906821486796;0,380587354492045;0,0196500743784824;1,09893361635097;4,60293068898394;1,95447195517863;8,08540521415011;2,05596992052789;1,29792812109517;-378,443122578334
51;0,195403924298345;0,163688980272239;0,0566517939335844;0,00494834713131096;0,319503342300094;0,0347284257718449;1,65080597248013;3,46950115486337;3,13075998940305;5,16767750922439;2,22620048313916;0,396306247475101;-376,491665690736
52;0,195636668983915;0,00779132256411236;0,0535555860364339;0,00613110728808877;0,179222852019287;0,00410278169527072;2,44358603756927;4,01692387232641;1,4215844393911;6,07967345879771;3,85646085878959;0,178242775056019;-375,855595542189
53;0,163806448760434;0,013339918183583;0,0570603075119225;0,0408533424213923;0,104330380578791;0,00512742329090083;2,2553000287368;6,02972692969382;1,71843908186293;5,66809523748501;2,99603194397985;0,183679042106267;-376,792763948278
54;0,123667269168151;0,0435030825472294;0,100321100189693;0,0928925217251035;0,140958321373292;0,00625105370871608;1,01476181016393;2,90595649376186;1,33867095822863;5,18465347993846;1,6934422945207;1,73180272259677;-377,416446565639
55;0,190051715869083;0,0446905572226185;0,0918013833714573;0,0168005393353241;0,241397877703329;0,00945316396768124;1,07140205319943;2,96832842351737;4,51988411463972;5,42195494639345;0,710796466658309;1,36277513705541;-376,981602019156
56;0,121818811730139;0,145575375837493;0,0909992427914923;0,0017168553344997;0,0638793130348706;0,00792150456111391;0,0834070221374564;2,77566534963947;1,43715683890423;6,08205628688657;1,38856566226992;1,38176418556502;-374,850560796849
57;0,0403095950073;0,333128284213548;0,0595178444038071;0,0426652672898344;0,0362491870938888;0,00616745780509133;1,55741258867488;0,894299011159076;1,57036980933046;8,14575617669957;1,02090960811903;1,16125812131604;-373,438491708283
58;0,0565160833089684;0,281420443341111;0,0710709533000815;0,0388407245154392;0,1316255852435;0,00458775841165173;1,29455444736097;1,52083282792424;0,099871625141993;6,23938950192904;0,977928030087024;0,235350858561405;-373,611236348982
59;0,13161018122868;0,259027671882303;0,0445603539104944;0,0180703981969924;0,299829725216621;0,0111859725708566;0,793282984434652;0,677773779897943;0,172879019273048;4,44313628469037;0,915323749167111;0,465514888057457;-371,710839746625
60;0,19616582400794;0,216871611932086;0,00301296372562375;0,0265137805168624;0,241960020668297;0,000147051681391262;0,954170501806691;0,996768573751833;1,25708132229945;2,27279532085439;0,680024193875992;0,550110342201995;-372,129482620901
61;0,253592232067017;0,0275618414793091;0,0602092187508197;0,00456610173439539;0,430794768706533;0,00567939629522758;0,6706895945612;0,981339425129498;1,62126167734999;3,35733889916809;0,302533218746793;0,628158051635912;-373,506483008801
62;0,224938785963028;0,0891647648763503;0,0940690717322523;0,00358963874970793;0,611146726803262;0,0256471959025956;0,432367532033242;0,89924436145301;2,20868386848953;0,781888188353899;0,321171607908765;0,342961910570619;-373,835149336948
63;0,228933103314718;0,100449870866162;0,0773888754316001;0,042398799547211;0,271890669381388;0,0479050683955883;0,737541947764693;0,87169525224827;2,253242221667;0,333845810370823;0,260195551525453;0,219781142434483;-372,443332799585
64;0,203593626433714;0,119778617730453;0,0688874451392533;0,0605459718182559;0,0379884440654983;0,0799974468820466;0,881022665989598;0,774635446623853;3,03093437080627;0,0789863513161481;0,191387591946062;0,254069791246023;-371,797367281552
65;0,212961809583713;0,00790899153322336;0,0832006834891009;0,0472347972137457;0,0634792723617671;0,0378669382620507;0,487068103961234;1,1537361930047;3,88151025053069;0,116846805410142;0,24773141500929;0,37280399340468;-371,90982243226
66;0,200728657373674;0,0127849263903496;0,0436100439094914;0,0357692862949823;0,00569896775816402;0,0095154785985999;0,618051502237561;1,1082393673023;4,51972379888525;0,210006124928631;0,402265044111753;0,199105962726361;-370,54553366259
67;0,143764668081252;0,310582601883926;0,046334533079781;0,0861814469136535;0,0211271459647456;0,0267617971837377;1,36868736968039;1,05876360177824;4,36290800300452;0,177066842615629;0,340889886001433;0,11910826815162;-371,979852468083
68;0,134160787417526;0,301363362065096;0,044104979169578;0,0689462119048806;0,0392104803467015;0,0103058229314695;1,39755349858381;0,594522617526922;4,70231634232027;0,931023705677374;0,354287358751434;0,188182382706048;-371,043627662554
69;0,136942192574926;0,12525931796204;0,0596582205377382;0,0251237503409867;0,0813510349587534;0,00155434683426842;2,54886839703177;0,671542349705442;4,61193424881314;0,987377259536947;0,317885822590078;0,193854943095313;-371,040101655553
70;0,146369130837731;0,135604718210953;0,0439142912146417;0,0560564373102591;0,0717090598029667;0,000907524224185544;0,375827578657489;0,698359924107446;3,82528468041187;0,604617073204165;0,326448195113672;0,244060125666243;-370,661689754381
71;0,175877528479264;0,140823699391642;0,0266477315870041;0,0336597080990325;0,286126282923856;0,0214489897462412;0,505383965385607;0,653916832945636;1,96692507310053;0,529814590309799;0,17650485704359;0,449420301766507;-372,225889340589
72;0,270813315768426;0,054432783807296;0,0209050818903106;0,0506291169642173;0,302600600252058;0,00645631430474545;0,602962358822628;0,57244739209337;1,90810493631006;5,4437313131149;0,575858548897003;0,510327184595791;-375,760275676253
73;0,178579260315275;0,201649406579837;0,0423783872420863;0,0911713699525941;0,216511078488979;0,00535977634579054;1,60922657632693;0,303532658652706;2,22538312467753;6,07859481131914;0,725588732271874;0,391676272654453;-374,014908218637
74;0,223800780695894;0,134313599301833;0,002355583616542;0,0701084613793732;0,169976694602507;0,0234469394975725;1,46120807731916;0,00984254717534727;0,144795980506138;7,62419470955035;1,1546166168983;0,405610392842945;-375,110610394997
75;0,225869326980488;0,17636392701302;0,03786600376463;0,0951448221260635;0,0943116601576233;0,0705367673727565;2,56275239596826;0,0404857566090967;1,70572744636225;7,85995834675136;1,82200139852893;0,458251759120529;-380,244737336736
76;0,182769555506613;0,329791410724111;0,022550133794298;0,0710247511417849;0,0274269791492767;0,00157327659822503;4,49209427667187;2,36351920089199;5,66245459144161;7,4454565905118;1,35450476492229;0,546640004593438;-379,843169298587
77;0,17093413652817;0,235559279195846;0,0444906837270846;0,0612116749341894;0,0521227659092471;0,011373852802138;0,925151371950744;3,35445883171757;0,683356519229043;1,71789720782047;1,36181064246998;0,490793708605813;-375,590099176206
78;0,124949001701255;0,136927986434618;0,0518173700863229;0,0653687953698981;0,0190837481200431;4,04766774643673e-05;0,051705461605428;2,55364929473289;0,107958555433761;2,52774664903233;1,5079639168495;0,717697256130078;-370,256504984465
79;0,102040784774857;0,165754572199595;0,0346681857038759;0,0551368628207236;0,0256418614383296;0,000268600251075511;0,627657360084221;2,13238994783243;1,91551696780152;3,88816623347084;1,22847821612358;1,25589644369103;-373,02839216578
80;0,176567207796416;0,0971061902822096;0,0340968000717869;0,0128815180831095;0,131918955328382;0,0304236046566291;0,0810572896335;1,89486933906966;0,659446854214087;4,11766526104939;1,25050177923445;0,596563577480439;-371,96215696609
81;0,136768325606465;0,0624335484101645;0,0895047027686612;0,0110210892469359;0,336140998468827;0,0052152637574584;0,532543505604351;1,93897783591337;0,935237408193241;2,97542502748401;1,06210170774585;0,295279631021892;-371,293354869538
82;0,105263653650272;0,0372831100525482;0,0874384582074574;0,00229133020398925;0,148864257648364;0,00294792932931818;0,526090600319356;2,18545115366476;1,49488843955354;2,24734783083212;1,53994048089074;0,317277524565203;-370,23921414788
83;0,107621872502111;0,0223795036779429;0,0848340857880368;0,0248261476894755;0,144970730509945;0,00769132215620395;1,21412609204047;3,24521311389267;4,77913878561952;2,83681190815507;1,19046562122743;0,742400689053966;-373,557253831642
84;0,125326721304208;0,0546406994728271;0,032234975500457;0,00449701911463521;0,148848366483939;0,00995079465373905;0,753875493933192;2,13321401030966;2,63610703254104;2,60250167550401;1,31045192495272;0,310746204294784;-374,125813820486
85;0,129455794485845;0,072237775567364;0,0855497656041863;0,0134132623988923;0,0144282835105788;0,0292722130189258;1,20409557536614;1,57461240059375;3,16794566742472;3,67808013658571;1,49738256019494;0,148639929673117;-373,441279433881
86;0,0743283261552395;0,0535241899664259;0,0965260312925812;0,0147569753785728;0,097748972556876;0,022476952294062;1,97845294255633;1,96394385556278;2,75828833077508;6,70050860257992;2,07049215111411;0,896182924784078;-375,494672309313
87;0,105785572223612;0,106768836345477;0,087914635305151;0,0260652063720247;0,0905350762137052;0,0290524140658547;1,68452945373119;2,02736782229278;0,0851106023951275;5,65357008696269;1,97712861580033;0,0611314515310864;-372,384210098395
88;0,104713961512512;0,0894556705678393;0,088985966929265;0,00170668075260171;0,120158888468902;0,0105708464460963;1,38098109576012;2,62704940050571;0,914506175183091;3,69015618317445;1,70108587575913;0,341342816468637;-371,433435154119
89;0,0409775573418042;0,155954193378963;0,103592061145204;0,0294748771100491;0,0520683156384188;0,0337775490076959;0,930232696650573;1,97292941121853;1,93599933156105;5,62959304386111;0,903704529765123;0,399458461570392;-374,4228463567
90;0,0621910612174344;0,309578453705421;0,0728702194284567;0,000696124726000525;0,202698484268613;0,0106537265896741;1,54530328076262;1,84003323930023;0,568515384914197;4,05087957447613;2,58072980521976;0,0835251437526868;-374,202746753933
91;0,021430385024335;0,295508705808016;0,11274610281366;0,00127747241164277;0,27801644778587;0,0186933617500263;1,71731710607202;3,96292031166676;1,09933224837254;3,44455403104163;1,616621312894;0,220377792723996;-376,170903049187
92;0,0220067370277558;0,21722107562175;0,123982056627472;0,00404025080438778;0,343635681180581;0,0427086893180234;2,37986842027528;3,87141986069958;5,43231210885071;0,527693529461867;1,727196230472;0,0690453519070485;-376,701605639902
93;0,137951903205265;0,225590975651063;0,0824274625338974;0,0302453638729479;0,118855561818541;0,0298937827986428;2,10843818670697;4,17377788104785;4,55220916850954;0,600296033470682;1,63205964040233;0,0717269438637692;-375,480087573547
94;0,0966916975646483;0,241841489259395;0,0766807247971267;0,00848935123734266;0,170020379243636;0,00396672080308529;3,08183845416642;3,16460281112416;8,76718869736571;0,625245238374917;1,63004378181772;0,260577072341651;-375,662591527954
95;0,0387902727262576;0,192710299096857;0,102602507535131;0,007854537959526;0,0142608505960893;0,0103346975832697;2,49069611149151;2,53584929602835;7,90432671836115;5,8719777709922;1,95387499110936;0,528649279373082;-376,582450807836
96;0,0607605185110332;0,270424016245279;0,110741083827148;0,0736871723417044;0,0465196060239887;0,00445334114359089;1,70642511427706;3,67684300033817;2,14225348800519;3,42436514518836;1,9084256925512;0,512685713469577;-377,098646940321
97;0,0296139957572331;0,199255042744349;0,11487743320189;0,0675337061191243;0,0409825197104354;0,0140698577318765;0,551934872581914;2,75388105570786;2,75838536576244;3,7353776615673;0,884482585749323;1,2657208949374;-373,426920127336
98;0,0193045034898772;0,149683364406219;0,110647697119573;0,00667356145735895;0,119521095791763;0,00715243164208769;0,00659042030264396;3,14721530133883;2,47945227478528;3,65182146517633;0,702784906047094;1,21998442520822;-372,470313162777
99;0,00334328423856611;0,159452745659311;0,120122309519316;0,00685591001717993;0,158941009859339;0,0159878703124961;0,101638250402476;2,1026749404792;2,10226904543235;3,79011969603026;0,664109801946272;1,75113098584027;-373,109652722732
100;0,0159241365159884;0,150254311332552;0,116205306078962;0,00527889969650846;0,135744799042532;0,0158111759770205;0,0590293275074397;2,17540564575325;3,07050494653806;2,72448870582903;0,0990151031449948;1,71269874415185;-372,607174624694
